day_of_week,day_of_month,1_days_dater,2_days_dater,3_days_dater,4_days_dater,5_days_dater,6_days_dater,7_days_dater,8_days_dater,9_days_dater,10_days_dater,11_days_dater,12_days_dater,13_days_dater,14_days_dater,15_days_dater
4,28,-1.6336875296371955,1.7027137120476248,0.9203865494302953,1.3115466197429066,2.5770781252095625,3.980669017489184,6.304646459199101,3.681546197721181,2.9912562856484595,2.5770781252095625,2.185918054896951,3.75057238013161,8.60561283277484,8.9507577888112,4.394847177928081
5,29,3.3918128654970756,2.5964926557931287,2.994149191337719,4.2806988989400585,5.707600911458333,8.070175438596491,5.403510199652778,4.701755813687866,4.2806988989400585,3.8830423633954676,5.473682782803362,10.409356725146198,10.760233918128655,6.12865782620614,3.134501496253655
1,1,-0.7692293883448813,-0.38461814638716063,0.8597257450155543,2.239817623638999,4.524886877828054,1.9457027383519514,1.2669697066777432,0.8597257450155543,0.47511450305783365,2.013573279747596,6.787330316742081,7.126696832579185,2.647061585301188,-0.248870159166431,1.17647335000707
2,2,0.3875927190598137,1.641582669689665,3.032372915615001,5.335155852907502,2.7359780741014936,2.05198355557612,1.641582669689665,1.2539899506298513,2.80437474277321,7.615137581325413,7.9571348405880995,3.4427738015014566,0.5243930143552988,1.9607856780298143,4.058364693403061
3,3,1.2491483426036631,2.634568799708894,4.928460778707699,2.3393183275285474,1.6579646861083677,1.2491483426036631,0.8630521044514912,2.407450919235501,7.199639583441632,7.540316404151722,3.043385143213599,0.13627211450156818,1.5671189201365423,3.656599261839164,5.132865484916221
4,4,1.3683280104414206,3.6339193922442634,1.0767201529794619,0.4037726244583951,0.0,-0.3813328254828493,1.144012167601065,5.877077820647818,6.213551584908352,1.7721006348998158,-1.0991462608024904,0.3140476564375046,2.3777493032230206,3.835802281685331,3.0731297851433745
5,5,2.2350091258972684,-0.2876715668348814,-0.951535262457591,-1.3498575317336556,-1.726042907350752,-0.2212878985409032,4.4478881113063,4.779819959117655,0.3983222692760648,-2.434166883949935,-1.0400490712398058,0.9957955434340643,2.434166883949935,1.6817893795450105,-2.677584922979075
1,8,-2.4675311464251894,-3.116881795775839,-3.5064961487080626,-3.8744575533515966,-2.402598723704681,2.1645021645021645,2.4891774891774894,-1.7965341543222404,-4.567100888206845,-3.2034605612486473,-1.2121225332284902,0.19480387369791669,-0.5411255411255411,-4.805197447409362,-1.6666693088812228
2,9,-0.6657789523666395,-1.065250387378862,-1.4425210634610524,0.06657518617517157,4.749221839017949,5.082111315201269,0.6879729386429403,-2.1526879883802934,-0.754548124818112,1.2871699321806773,2.7296909956417297,1.9751428708236176,-2.3968082921121407,0.8211233109932835,1.509096249636224
3,10,-0.4021488574623898,-0.7819481573444307,0.7372626782774369,5.451294361877519,5.786415000739417,1.3628252949810924,-1.4968749141352224,-0.089364140087136,1.9660383541043995,3.418227789172628,2.658622371361694,-1.7426314129099854,1.4968680960883707,2.189452113345665,2.859693391069463
4,11,-0.3813328254828493,1.144012167601065,5.877077820647818,6.213551584908352,1.7721006348998158,-1.0991462608024904,0.3140476564375046,2.3777493032230206,3.835802281685331,3.0731297851433745,-1.3458950570421333,1.9066846641430224,2.602065146063376,3.2750126745844423,3.2750126745844423
5,12,1.5311838999127902,6.282367375149539,6.620129135875649,2.161676643003232,-0.7205611715946153,0.6980423465234185,2.7696436892418634,4.233277985721677,3.4676860357652814,-0.9682545038165525,2.2967758498691855,2.9948181963926035,3.670341717844825,3.670341717844825,4.030622303642133
1,15,4.679531246203492,5.01219924804524,0.6209843309932913,-2.2177866789449894,-0.8205770103209516,1.2197826734197441,2.661344014733987,1.9072978975222556,-2.4617445672585028,0.7540461172117315,1.4415613413142432,2.1068973449977397,2.1068973449977397,2.4617445672585028,2.6391647943149725
2,16,0.31779661016949157,-3.8771160578323625,-6.5889843439651745,-5.254234701900159,-3.305086038880429,-1.9279673948126326,-2.6483050847457625,-6.8220364845405195,-3.750002586235434,-3.093221632100768,-2.457628411761785,-2.457628411761785,-2.11864406779661,-1.9491551286083157,1.5254263150489937
3,17,-4.181623609919482,-6.884900972231389,-5.554379681725185,-3.6114057240793294,-2.238649652273627,-2.956705385427666,-7.117214827250528,-4.054912820914731,-3.4002124822630675,-2.766632756814282,-2.766632756814282,-2.428722280887012,-2.259770265476505,1.2038040563951953,1.1404422167865629
4,18,-2.821251480307654,-1.4326647179004122,0.5951028469933292,2.0277675648937414,1.27837505772914,-3.0637037778433376,0.132240592857582,0.8155128035933925,1.476742673393583,1.476742673393583,1.8293999492292983,2.005725223958121,5.620453893301617,5.554326870494756,4.209824789958755
5,19,1.428899613916985,3.515536451479092,4.989793673067099,4.218645126105986,-0.24949106798442988,3.0392365801734305,3.7423452548003238,4.422771664764019,4.422771664764019,4.785667134409064,4.9671114084039,8.6867813201964,8.618734526206806,7.235199441616218,5.579497946033376
1,22,2.0572409298580236,3.510729262275784,2.7504444224555322,-1.654746022376372,1.5876510268632473,2.280854519460756,2.951695288268953,2.951695288268953,3.3094783964623633,3.4883665384864733,7.155634867287436,7.0885466959195025,5.724502434513797,4.092125960071927,4.203932754873293
2,23,1.424189326670819,0.6792300931140535,-3.637161771584216,-0.46012404285700437,0.21910605025704907,0.8764242010281963,0.8764242010281963,1.2269952187566762,1.4022773843279128,4.995621957812323,4.929886130783604,3.593337886898404,1.993866394656348,2.103419419784873,2.2567963295992097
3,24,-0.7344985831312618,-4.990280062237664,-1.8578540109980632,-1.1881616056426074,-0.5400734571102761,-0.5400734571102761,-0.19442512602098572,-0.02160425682312469,3.5212828959751405,3.4564701255057666,2.1386895716179795,0.5616777139334008,0.6696924053554559,0.8209156104237605,-0.4320587656882208
4,25,-4.287271426992655,-1.1316675096912405,-0.4570198266628129,0.19586374243403154,0.19586374243403154,0.544069640914037,0.7181692694164853,4.287271426992655,4.221979085197905,2.8944478330726335,1.3057671381936888,1.4145810663764962,1.5669232224224698,0.304677670616839,4.352557127312296
5,26,3.2969532520373157,4.001820507507755,4.683948766549958,4.683948766549958,5.047751892499296,5.229649985990225,8.958623353261586,8.890406363976878,7.5034108494642355,5.843568194715199,5.9572562378889,6.116422273919072,4.797636809723659,9.026833403578815,7.366990748829778
1,29,0.6823698408128384,1.3427264511165886,1.3427264511165886,1.694917986777552,1.871010395860626,5.48096523951698,5.414925547989716,4.072199096873127,2.4653340321319273,2.5753934671825527,2.7294793632513534,1.4527858861672138,5.546998213549429,3.9401331488082287,3.675987817688803
2,30,0.6558810756519029,0.6558810756519029,1.005685650393049,1.1805846017799608,4.766073152917555,4.700481042171971,3.3668548539529706,1.7708802386536024,1.8801937512622529,2.0332353377012926,0.7651945882605534,4.831658591695816,3.235683976396448,2.9733288773487576,9.160471022211446
3,1,0.0,0.3475252225731714,0.5212845196136092,4.083409765373247,4.018245057613861,2.693308875080561,1.1077337469866044,1.2163349647599522,1.368379321039557,0.10860121777334758,4.148567844640337,2.562992716546381,2.302347142493428,8.449173417067984,6.820155150467769
4,2,0.3475252225731714,0.5212845196136092,4.083409765373247,4.018245057613861,2.693308875080561,1.1077337469866044,1.2163349647599522,1.368379321039557,0.10860121777334758,4.148567844640337,2.562992716546381,2.302347142493428,8.449173417067984,6.820155150467769,5.734142972734293
5,3,0.17315753094561687,3.722946365158279,3.6580073369013797,2.337659695447781,0.7575757575757576,0.8658008658008658,1.0173186595305737,-0.23809655920251624,3.787878787878788,2.207794850006764,1.948051948051948,8.073590431378518,6.450213808001894,5.367962725750812,3.8528112105992967
1,6,3.543652732635544,3.4788259568230333,2.1607606447201224,0.5834080117217044,0.6914460439577106,0.8427019267353906,-0.41054320367318764,3.6084729143298757,2.0311202813314577,1.771826366317772,7.886776353228448,6.266205869688355,5.185825547328294,3.6732930960242083,4.12705415023907
