10y,next_10_years
48.63813355912285,168.06282591804728
40.947863665614854,177.00066539146664
40.66037085693752,185.98256087205363
39.740014401632706,181.7275813191109
32.7898541491614,193.31514629988672
29.017857637028317,201.17647773157242
26.551722607062683,189.91825945865602
29.422063347022707,185.58863225356276
26.143224271611707,186.59371993063877
34.735900518706615,183.12292405539827
33.13305353428439,178.4010294517498
33.531408309029345,178.7666862696358
36.96027427607637,183.66962580308427
37.618633298324134,184.57680208423582
42.53995480295277,176.07478803473205
39.52299386805274,162.45423614817096
34.549880415582344,151.05485920915967
33.41424133624281,158.5203254082553
31.61592551185917,150.77103943482751
29.54545930725819,158.18713766650959
27.915726477020144,172.99999910242417
29.71517073413542,170.26706162931941
30.12869405312233,163.99069027488565
33.485543814620236,160.5473111605335
34.6034209025393,162.39167862662077
29.420729347153955,165.13546331835985
28.89053665375786,162.33391824625295
26.505137202716362,162.0429641637632
31.376803696994454,148.9795999954131
35.857452667275496,144.09836082660115
29.12205465418245,138.91653320146727
29.264904930840096,132.5643771114882
26.794252166480113,141.40162059862575
25.101769473492837,136.76788819379158
16.519963108236933,161.18537567787905
20.537556824463067,160.37736713255484
18.599869928507808,166.89813136134686
17.6079770007976,171.12994129892377
21.809590846684397,170.06651190781795
19.535787504394833,161.48865775747663
24.22237514392688,160.2557127478156
33.09455496371426,156.02798649170114
33.574525992111134,157.25896009611552
35.20923690708687,157.95091111521168
31.07823066593285,153.54838107635373
31.78947850277549,148.1895575408366
33.19445009216865,134.72366914204318
33.286117899136514,140.1700398293318
28.786845229706735,144.75784692731125
22.926497882817284,154.03182960041934
23.27759558735207,153.55398138063475
23.857527980054364,155.39880040916404
21.234245704984925,161.6310784860893
15.035184968579696,170.18911606163684
10.76148521837851,180.22726491955703
12.484394150130955,174.5837862668785
13.736605968631146,175.01385865838043
10.945275107166779,176.4573950279356
11.195442486473176,178.04323822665182
4.782877651270058,188.2882948932887
-1.0618368136389364,198.98989996293673
-5.2598974988946585,214.17372407443293
-7.435414705009062,213.75086091993802
-6.5553519765946975,205.82395853365912
-7.668331831078365,207.90004849507815
-12.968467702323347,216.40465176644534
-12.147890477002795,212.69205436414927
-13.984788308856993,215.23810036637312
-12.536273388268224,204.2468440783595
-14.802064707594594,206.93603138172824
-14.559166254090039,219.82350355999577
-17.513130141866437,225.6192353070882
-15.340252733591356,205.79018022105492
-13.580249197730604,202.24490395688562
-11.49357866689457,205.8009173127281
-8.823529411764707,197.61291011687248
-10.961312685221614,206.38579460943583
-11.175786043004383,203.99737020873968
-12.814644335119855,205.77427279516317
-15.050733431467533,207.03385132552506
-14.885286380325299,197.30441227672907
-11.87394797972393,187.54788772707622
-9.74243959493299,177.41934796840758
-13.427948030162762,176.2925639558604
-13.990204306413002,172.40506579718934
-14.704255527778862,182.76085680620596
-18.31896398903069,185.35619232818073
-18.52260071516113,199.12043222740448
-11.440182299117248,188.98360455622438
-14.596104333559664,187.7364698622118
-13.91812901372789,202.58152246975212
-17.7466383952973,219.23349222941573
-10.952967331697137,213.27311157412657
-10.200360786531778,208.04598709128626
-10.13513822243316,217.08816833062082
-10.627399869233056,232.09169400908763
-14.945317261853722,235.85714612688338
-10.105388999221333,224.89655593345904
-1.4473701959832115,219.092127488307
-1.237788464728527,217.5461733125689
0.0,213.69048058310875
-4.050791976312899,205.35601407640124
-5.316603356136063,208.2649806587633
-5.744428915093132,201.8034764275787
-7.439950362005169,207.65822799708903
-9.607495131623818,209.7213219075365
-9.260338646026867,201.02696890593234
-6.136083422752376,196.11650851001565
-4.962785997269368,194.77807276111878
-2.3285876829816323,195.6291275623365
5.340831014267183,198.99933541814136
9.038739360185765,194.86842274500725
8.950845611044599,198.98990158466628
12.14127740989076,179.33071085407795
25.12274654451103,182.14518964864806
44.795535244380815,169.5122072149441
29.166666666666668,166.64517310357863
27.73179141247851,163.96629122926208
37.679861305564714,165.77398766477432
31.743277815921996,165.76695225205583
49.560974865424924,158.31701677235054
36.67882746439319,167.28973390575862
31.446540557163434,181.4764182026766
39.10614430886404,176.90763115017018
33.68699668069071,168.25397936695325
36.70885453802802,165.34391028800775
45.26514718779427,157.36635690695198
29.727426227928817,159.88183204661394
27.420735118635616,175.72293419999906
23.070330782677086,183.4146138522952
37.9699232283237,181.33513881807792
37.234036469833455,193.3756328341676
27.06422813010358,203.53790438716337
28.426864628517528,197.13466639604906
19.263698126813857,196.69778123190895
24.317173413611144,189.72361490292224
28.466476860087397,191.92280786809272
34.839923249870665,193.78492033089836
73.53952363036849,177.95380640700452
61.2869272169408,175.8011659526168
53.53233843120483,168.8269521830303
56.858837721325195,164.51205567040677
53.571425192480426,175.90439500944925
57.04295611974033,175.82697120746874
56.24403953539241,166.5649801933649
65.0,167.2121221368963
74.9475953961722,159.796280544576
73.35423909741948,163.89390220992607
74.203510384171,160.1179832923019
75.38778645979725,163.2075577793962
56.84995938218256,167.49851848989212
43.771331037191594,166.17209174335397
39.37396703287811,165.01182003782458
35.98326576876566,179.81539212740384
29.8483703471367,181.0079897624501
29.3877582160794,188.76971202646462
31.05691535985504,191.37716361891225
25.70056122474691,202.48409079878607
33.47106701965751,197.52322211778062
28.674121576103666,194.84790937548837
34.908788488091766,193.36200491291729
27.55842158214955,201.0739107840384
39.20353342235982,204.95869432099965
30.434785382214084,211.0897281575881
36.49826394715514,215.25208222948726
23.639191625285775,212.3270505587752
25.545176383696745,211.228260279242
27.67102473586301,207.34495702092596
24.43438699240038,208.72726440429688
17.786258441655445,230.9786045674509
11.988083544992692,236.30320451691608
18.041635346272372,239.8432224249377
16.758021244606923,255.33199251797396
18.85310807939725,251.15664683574585
21.371613343926672,235.21681710011956
18.19595812642889,245.59210156882565
21.224166077000785,250.55737104572233
15.765420234441182,254.73683451021137
19.433818065496048,246.6367828343018
23.60097214451113,265.22310159672867
21.333335427676932,260.5688288072025
28.16189080332268,266.315796078077
22.682926167388448,269.58250426657077
18.08597331475383,279.1895432234204
21.62829068620946,262.2718185885762
13.855898528449584,278.44226520064336
14.698984519531944,278.45944218828924
16.2538728256115,271.0386008239441
25.02091898612368,275.836700822975
24.18682758602039,276.49429201276325
32.682053967124155,273.96252008764355
43.66602838215285,270.34066558311764
36.36363797212741,283.8775580773069
35.45120168675662,295.4452618497275
32.85842105495576,289.67827809884386
32.26666768391927,287.4328029737718
31.871078259862845,293.48269440389333
24.549362266093972,300.75810205800417
22.067766388739518,315.1601497451925
18.439113210466928,324.90947517874486
21.453588379136146,314.635896150298
25.71174735028713,305.4494016385515
29.636365717107598,300.63113710479195
29.901523095567047,297.86353295381787
22.286666131492332,301.6260017618422
22.753505382048765,302.3505605510482
24.91694360054036,293.5505237821582
29.645271821340717,288.59934881752463
30.05093414344379,294.97388725129144
39.709884138510866,288.5139488949384
36.79498324623905,288.0235729820816
20.965186286012806,286.396350414998
18.279562804066078,286.88313835647233
25.58139143603541,272.03064424780916
20.23165964592981,268.7219073388701
20.962731252136603,260.6546784458708
24.50904125237145,257.91796957026895
24.882261642424826,257.8881154795909
22.01694119125744,258.42271297171527
24.074073120181726,253.6691492643838
26.44305359084425,245.46578138700613
26.588230507046568,254.77075890261509
28.903127914376082,257.0186222380023
32.4654250380558,246.31448826881055
32.847900747500134,249.2691730063938
34.35484161238029,251.7406903411452
33.76205748341132,254.38703956556466
34.75121078751072,250.80403998911254
34.123220749542824,248.70436207723526
37.42786413042239,255.72884802436096
39.094651433203786,255.79883091940866
38.436215826473024,245.30322761496143
43.36650343231803,230.0751687269855
39.36944163794529,229.002331634163
39.54434232516042,231.31195894273495
41.29191605419927,220.13887440164945
43.36650343231803,219.0861494946464
40.08197065387743,227.32591063340718
44.573332262984664,220.97418838220335
45.484671996075946,204.4988772602652
41.60524866100924,216.5991832268057
45.779216959054544,211.0245181395661
49.169428084520575,209.24278255417357
48.67549004886634,212.75056254043557
50.33002875737258,208.0680745524195
54.59183632094514,202.75027498133568
87.73870013325562,193.52248894697613
103.8209649268565,191.483652632892
102.69687149573572,194.0393683235188
106.20984918876421,189.51192969311
90.84507157114972,194.30682051607405
93.13824101265395,200.0522577667159
77.25452249964356,227.36007970107784
77.76660786954042,223.48613243130603
69.54775037809114,239.83401884442264
76.42928466871489,224.1614551627774
77.43229749510799,217.97624817311262
76.97560380144817,207.0562438647301
77.99415649321247,198.19472797588895
89.83739853157418,194.6466810296415
81.94309792925384,201.18660946678602
76.66665940057665,205.7682132265739
72.81105383205664,205.01332600911456
87.09990427182251,197.7708444817806
83.56940749719482,190.58642040415577
83.8374376483581,187.0436999541648
86.64194190743184,168.43934427783586
89.58930157795294,167.30478767558776
86.02050266548872,167.33468465868586
84.24977913506268,173.84925713741032
79.1516292251947,175.21410588542437
75.06584664632776,169.40822358028078
77.7976765864163,168.932518660515
88.3225186901164,167.8641787531121
85.99811177893378,184.18107510432694
84.23551861815939,187.73196284760078
80.82320563583181,189.86031557394074
92.79538894338747,175.585461954714
95.68966596094155,177.2883048441613
94.68283880013185,171.5859991659577
94.38306885555127,171.8616661787613
103.04182206178577,172.0505568814922
103.44498198011813,176.6227692387194
118.0734831179753,171.31149505913302
118.20866544541285,171.94407175485108
132.21405856080835,176.7284410341812
125.51439788174419,184.21532399736068
121.96356327083646,182.80893568034332
120.60302697192296,183.82686592999275
117.05114152516911,190.38817895090887
116.31418813794375,195.6238424267158
116.98300516203604,195.62615614353766
127.7319648139396,192.12312509530267
131.02726418927938,195.19053927424522
136.4308211014787,194.59580563886897
144.83870957818166,191.48002376939996
136.29630025825904,194.5364839578142
130.54662813263616,203.62620578172255
122.77544090517436,216.31000699542534
128.75398037137234,209.0782160358297
126.210523906507,211.726377744321
123.30295006157334,199.50090469245822
118.11739865835014,211.27612160511845
110.86519083801016,215.60116610350133
118.80686186486041,201.2014886486311
113.1910635077694,196.45134221636
114.29969715002699,195.4296246297647
117.47105630572517,191.65555739828173
119.92299929185783,183.54485704109214
120.40619515681026,184.64238762879833
126.45607378972564,191.0200548474965
124.97540795598808,195.76049235605834
126.23907456704437,190.89346745402148
129.78516809162127,190.22523979051752
131.57381812432482,185.64793855390772
125.21654326574239,191.41027159422316
129.84190209402192,189.25192655740221
134.5167641173185,182.63245224469983
143.4237983355098,186.14924627011916
133.46978912182706,193.59931077901186
138.35759436543037,196.72917579582102
137.47390585781014,200.87910746480082
147.77415418356003,199.47413344352827
139.82868578780236,206.3393031927399
148.42561418023615,209.7465268622305
149.25371935520639,206.5440579194415
164.9660050776131,206.80357027575593
176.91402665121018,203.36026797315046
182.35994713530002,203.8834792775714
175.25893246635664,203.67892624565135
170.04503640984584,197.16431816739268
168.25221352135065,195.46392381805734
178.66059100742535,187.7393139915486
172.7272688351216,185.47327129452776
170.83799204134792,182.13696384244514
177.44185525575438,186.6722538816862
173.00468285405606,200.77385380935488
183.05488054205117,197.00674109454314
197.61904690769012,197.5158048930921
191.82927880238972,192.35268780728398
197.41697373688888,188.21340596298072
196.17757675226494,195.21233268415722
200.51150235470354,196.5957316946476
210.14493336342204,192.3109383279829
207.57180072140608,191.00169402678463
202.154633155993,184.81544081914862
202.43901901558039,187.3938905743702
197.88027463916154,176.22435977274685
194.41748668385904,165.00412328516504
192.20623972856188,155.80631106186252
188.27668138768675,136.19358060452169
202.43605125865844,135.1590800203809
193.5370020021557,122.33787803566605
181.7460458196193,110.54325509724524
186.8870984509372,124.52306049706596
195.24363226008091,126.83692656820402
198.83039376709712,119.9608706109891
196.12221016650412,124.04760863144864
186.25430792080635,131.09243909135103
189.36418254892791,129.76426985164667
192.45939001352514,131.05911192149682
184.6773987984583,139.25536674355754
186.0302591196354,139.2755459737011
184.90781881067588,135.01819655362996
176.83614625936622,140.16326592893017
168.8937451186865,140.12221016263354
156.08466932679573,135.37188962284154
153.7486801379454,133.4581642575576
161.1288558173471,133.27895471073876
161.39242492832352,131.11379689600955
155.4179677169912,124.60606122257734
169.97864727202776,115.82904601321874
173.85272316768067,122.60327073869992
176.07760319439797,129.430120428738
178.20514819090727,131.02917715928118
177.0127201368846,134.64627726751846
171.17767740115087,137.18094598679315
175.02592709500513,137.11378347526096
163.43435281442788,139.340484476793
162.03423623462885,141.42966406474608
160.17962578659092,141.50364335053044
154.87920955052732,143.06294460366732
151.9961889290383,145.94491280769125
145.14285496303015,153.22455666185235
137.53474746412343,157.19859667359282
138.92988241653325,155.5984475802042
138.376381816,156.0758427949094
139.08676494244378,153.43772994916165
137.7838307078273,151.7952536307379
137.35160021762937,146.6333168088494
114.15012396943108,164.30297856853252
120.80718996902226,167.46545990845502
112.65378312457392,175.12396583481572
115.41812306918327,174.36312062295102
109.94941264194249,176.18472970533148
108.21458103241757,178.70371550589965
111.93903300011799,178.4658211592854
106.21850169906301,185.37080752505744
97.6210088748043,192.7355591381793
96.53465280313762,195.08816883318627
99.49791241087833,193.70803773029994
103.61647086132028,191.98680344744022
97.24696241226003,187.11001924887424
97.49191363630085,186.5628733531439
93.71520264631353,188.2956708356529
93.83999633789062,184.19315687694836
104.88410725425636,182.98990268899936
110.89362286506814,179.01532475303569
109.88918840605162,175.83266184902337
104.45004780382654,184.3531695238122
102.04255124355883,195.5770802252214
99.07094080292288,200.33942228294666
94.29050953914549,208.72949146820022
91.56929582532635,213.3333388739247
92.56197109499936,211.845519490566
95.28145945013097,209.4107562172369
102.74207106025865,209.0448149541293
105.44680331615692,202.23695496760828
105.6587843552308,194.45583501019433
105.1839534887615,196.25099525665576
110.70205451489659,193.66109244494655
115.07450695622259,198.53300490252315
118.9964235503552,199.83632233223466
119.39502090362511,199.27008721982048
122.63813678902284,192.47397476954907
116.6229183534659,194.6284179074768
117.30434583581012,186.59465147076884
111.09228974934193,196.47012738609845
113.3389273692206,192.56783575710864
117.77591095783049,187.9690574193094
119.52861677167921,190.145699349344
122.31614037763568,189.80989898014138
123.82177093805431,192.5344609765026
119.2893464087303,197.3765493988209
122.36393800662933,194.60803839146394
124.36549189909319,191.02563715296432
122.23147398343164,190.29599777664183
119.39442618736547,189.7426402557569
116.81632217095823,193.56175748679237
127.12854861589851,187.87212225873827
128.73850083516214,189.04310378157305
136.82865959728113,184.88120026466692
141.74509190149368,183.1563906403852
139.7489546093315,178.4293113619195
138.4105912165016,179.51389629347844
141.58333142598468,173.7150710610734
139.85209820102702,175.67660071405015
137.16380844189052,178.35051181504144
132.1689597846168,183.76486595737055
129.74683644584002,177.99587056406813
125.13492800126707,174.34930999052204
127.265738189308,165.7654578713164
129.90084041914824,164.10086292655885
126.86792049767837,169.09514579764326
133.51310119322443,168.75618779210012
141.24998984858408,168.71763475421545
137.71517836881543,174.22646431861034
143.42313464286974,172.591144972345
143.06852580669408,166.19674549233795
137.85879775631292,170.71102548294925
137.53893798710547,168.1311435386783
141.31456022666106,167.02334003461675
152.87080686551207,158.81426068855106
156.3291190335658,153.05553704459405
153.6528050012391,156.3022601106014
155.23435689159697,154.729127287826
145.24360662063856,164.45917070812862
145.83015928331554,162.30935567236443
146.92128210102703,167.48736441749645
155.9467900463562,160.53195844067395
159.19630605222818,152.92188287264668
163.80126149749125,154.5291403520036
169.71114836305642,145.23879950204673
168.404674354741,147.11510353490468
166.6666764781308,146.5567005165846
174.19845132031472,140.20045428034118
177.40939708152135,134.43579640712343
161.89772001846552,136.79592223675783
157.89472216567722,138.91724442176195
161.16432884096733,137.21784128813636
171.49286446992951,133.84913087827323
173.77777099609375,131.6287952677936
169.9854717146163,133.1897542267152
162.5622696715349,135.67363480575756
158.26271249224467,139.48592442413928
