day_of_week,day_of_month,1_days_dater,2_days_dater,3_days_dater,4_days_dater,5_days_dater,6_days_dater,7_days_dater,8_days_dater,9_days_dater,10_days_dater,11_days_dater,12_days_dater,13_days_dater,14_days_dater,15_days_dater
5,15,0.3374769557097532,1.0793059925747206,1.4496635823008495,1.7535937735807436,1.6444575874765734,2.127085452301459,2.312935837663363,1.7960950779951352,2.7966775599009583,2.9970626924816592,3.1824653508443363,3.5622142873835116,4.231358667983785,4.667248202157695,5.057950069921853
1,18,0.7393339551406304,1.1084458771890682,1.4113538239516252,1.3025847085468756,1.783589293740824,1.9688145864237772,1.453712178679991,2.4509292826614804,2.650640436121272,2.8354195076984023,3.213891189527517,3.880784957342351,4.315208412465023,4.704596186224393,4.797551660976441
2,19,0.36640298040168096,0.6670878617385403,0.5591170114913222,1.036591465916582,1.2204573754980714,0.7091353451448013,1.6990337937741635,1.8972792512522954,2.080702214580019,2.4563962627436178,3.118395644347433,3.549630831306404,3.9361608573365188,4.028434124492962,3.66446194670341
3,20,0.2995871849622561,0.19201049889899127,0.6677418594405216,0.850936538258883,0.341481167567642,1.3277658397628362,1.5252875717281063,1.7080409213360823,2.0823634406326637,2.741946091744593,3.171606988372697,3.556725927133103,3.648662336545385,3.2860188951333984,2.436406344505672
4,21,-0.10725536274130713,0.3670550246626162,0.549702515006253,0.04176884848800954,1.0251075639070357,1.2220393135871426,1.4042467929369435,1.7774512395377997,2.4350637677883835,2.863441300226048,3.2474099182126883,3.3390717206114777,2.9775114673840775,2.130436644373134,2.1867043917068014
5,22,0.47481965694935135,0.6576632568593209,0.1491842193048849,1.1335787506493102,1.3307219469797609,1.5131250634537876,1.8867302216222575,2.5450488318862736,2.9738863155225825,3.358267202623992,3.450027422779762,3.088078960416117,2.240094628734239,2.296422791042716,3.035274665595182
1,25,0.18197952535197517,-0.32409656345369103,0.6556459578122723,0.8518575031562259,1.0333986266902664,1.4052382173897748,2.0604457733841124,2.487256674961728,2.869821071109737,2.961147654694626,2.600909673079487,1.75693270991882,1.8129946789781304,2.5483549185636547,2.547253567655184
2,26,-0.5051568068462842,0.4728060223050708,0.6686611514146931,0.8498725073832581,1.22103665532806,1.8750540336016956,2.301089637609308,2.6829591095048975,2.774119799299191,2.4145361862363477,1.572092298464005,1.6280524315387597,2.3620768968862773,2.3609775465702936,2.756626253979808
3,27,0.9829281576461131,1.1797776855451623,1.3619090907042932,1.7349577191887309,2.392295684940346,2.8204943637206425,3.204302669397601,3.295926201702003,2.934516904976174,2.0877957476425526,2.144040002398668,2.881791268484412,2.8806863365294473,3.278343837874943,3.009652277913773
4,28,0.1949334719149202,0.3752920815155477,0.7447096011799265,1.3956492973684087,1.8196800584014308,2.1997525247868266,2.290484229616545,1.9325927490272448,1.0941132428558742,1.1498100381283496,1.8803803231710141,1.8792861461896935,2.2730730056128094,2.0069967837570597,2.3522680482899605
5,29,0.1800077143134017,0.5487065166015714,1.1983797821374416,1.6215855734281557,2.0009185927887922,2.0914737752573256,1.7342785876487437,0.8974303787456459,0.9530188135521698,1.6821677432707034,1.6810756950568808,2.0740964255247505,1.808537866188682,2.1531373909038534,2.0102593158604205
1,1,0.368036308541321,1.0165422134206303,1.4389875704798791,1.8176389880784811,1.9080314571295645,1.5514780930819123,0.7161335687636816,0.7716221198976039,1.4994608836935415,1.4983707977185665,1.8906853317607872,1.625603939380213,1.9695842729592214,1.8269629273401606,1.501408221745924
2,2,0.6461279195357952,1.0670242253682711,1.4442871783213307,1.534348190149048,1.1791022601085603,0.34682083362902016,0.4021059155881261,1.1272757909441495,1.1261897021702056,1.5170656707267758,1.2529562967367462,1.5956752999476673,1.4535769279314723,1.129215988365564,1.2968005406402294
3,3,0.41819423611504725,0.7930352367093993,0.882518074936141,0.5295527523908974,-0.29738559455169894,-0.24245543171095355,0.47805899874560587,0.4769798824433749,0.8653465058161749,0.6029326609426008,0.9434514770116272,0.8022653479935299,0.479986740489397,0.6464954336093601,0.8773634611429602
4,4,0.3732799652949165,0.46239014986599036,0.11089476077812252,-0.7125997794624657,-0.6578983747433296,0.05961545423710529,0.05854083194336678,0.44529009220154947,0.1839690767523412,0.5230697931706815,0.38247163753553426,0.06153516784922068,0.227350431095688,0.4572570025988123,-1.8256163454432834
5,5,0.08877879113035328,-0.26140941554118424,-1.0818414473780633,-1.0273434726799666,-0.31249801856257353,-0.31356864442446636,0.07174232717266109,-0.18860685693247395,0.1492327718368437,0.00915748916822869,-0.31058544420734757,-0.1453868342747045,0.08366473361529253,-2.1907187963753803,-0.8996167679135716
1,8,-0.349877589577075,-1.1695818978382364,-1.1151322628678415,-0.4009208769849504,-0.40199055320122934,-0.017021352606614006,-0.2771396068701045,0.06040035799882065,-0.07955067783200932,-0.3990099990840248,-0.23395792039158045,-0.005109521343779189,-2.277475672135724,-0.9875188517451611,-2.8649252337865647
2,9,-0.822582339522971,-0.7679415286003948,-0.051222503468331466,-0.05229593538231685,0.3340249152926738,0.07299337015100582,0.41171845819326613,0.27127604583533427,-0.04930491635985273,0.11632667013499814,0.34597856971346247,-1.9343659956779256,-0.6398800590950323,-2.5238781281681875,-3.6755767768528895
3,10,0.055094004473511274,0.7777575321584849,0.7766751971478476,1.1662002118014028,0.9030036582923359,1.2445381487363687,1.1029309001601646,0.7796910238279731,0.946696366780007,1.178253010415005,-1.1210048440271185,0.18421762205323786,-1.7154064188981157,-2.876657312349905,-1.4980462276841962
4,11,0.7222656026415437,0.72118386360426,1.1104943914981613,0.8474427636647007,1.188789192691855,1.0472599182604374,0.724198029659604,0.8911114133445638,1.1225405533987873,-1.1754512453389387,0.12905251738002804,-1.7695255209019811,-2.930136987020707,-1.5522850161814508,-2.3840268103244115
5,12,-0.0010739820344702355,0.38544485326433714,0.12427953270728868,0.4631782131378867,0.32266382579302366,0.0019185698479856632,0.16763504046774733,0.3974046337841173,-1.8841085797922252,-0.588959235291425,-2.4739228299072087,-3.6262117098033806,-2.258240127159473,-3.0840176145566067,-1.94710857447445
1,15,0.3865229864862413,0.12535486103044574,0.46425718121107684,0.3237412847507303,0.0029925840222706644,0.1687108344262695,0.3984828954532951,-1.883054821428236,-0.5878915671067676,-2.4728754061103353,-3.6251766615149736,-2.257190386944242,-3.0829767431384845,-1.9460554927263525,0.08435541721313475
2,16,-0.2601625374463396,0.07743489107128446,-0.0625399703742728,-0.38205367718095035,-0.21697349960939785,0.011913859162811975,-2.260839144931837,-0.9706627190625797,-2.848388715466817,-3.9962532107434967,-2.633534158550718,-3.4561409504060427,-2.3235972417598316,-0.30100411916227393,0.006595728481591634
3,17,0.3384780215271272,0.19813804804550864,-0.12220908198328834,0.04330169261921712,0.27278608380658326,-2.0058951953241673,-0.7123534584493287,-2.5949773369063305,-3.7458359351145276,-2.379562350896589,-3.204314839754578,-2.06881699109264,-0.04094811336670556,0.2674540812522208,-0.4525745449364929
4,18,-0.13986655593032743,-0.45913303908354813,-0.29418059225951326,-0.0654703350258612,-2.33646479703262,-1.047286644861212,-2.923559751229333,-4.0705360866300815,-2.7088714379747456,-3.5308417380235886,-2.3991743347983547,-0.3781461931408096,-0.07078435080475165,-0.7883840596963247,0.1589949369469194
5,19,-0.3197136556321924,-0.15453017235913777,0.07450042207898168,-2.1996748505574333,-0.9086910437978919,-2.7875921043687724,-3.9361749229999474,-2.5726030933888984,-3.395724665231397,-2.2624722208422,-0.23861337752361345,0.06917896335905441,-0.6494258333123731,0.2992800856255967,-0.6170709485562529
1,22,0.16571329129452078,0.39547847640532807,-1.8859909655862095,-0.5908664689534955,-2.4757938999199323,-3.628060672773232,-2.2601153351161094,-3.0858769796993135,-1.9489897515927213,0.08136039841258075,0.39013994968647103,-0.33076969355918223,0.6209790962270484,-0.29831103403613163,-1.0431502062266615
2,23,0.2293850635722237,-2.0483099350714107,-0.7553280812245473,-2.6371371045226,-3.7874975771749164,-2.4218153564743403,-3.246210868121909,-2.1112044964302497,-0.08421334018421174,0.2240553688658805,-0.49566160768991674,0.4545126171153569,-0.4632566474929512,-1.206863564187533,0.4082525325938937
3,24,-2.272482263758245,-0.9824595293807297,-2.859961842803567,-4.007689599411752,-2.645132880307501,-3.467641679622873,-2.335232884565653,-0.3128807021588831,-0.005317497162097462,-0.7233873287781493,0.22461232641539414,-0.6910565306031309,-1.4329616278188189,0.17845811276625134,-0.6974437586396346
5,26,1.3200199537034971,-0.6011403877369317,-1.7755565431802778,-0.3813159539721537,-1.2229507548633964,-0.06420977659206133,2.005168663843647,2.319883712502585,1.585116424588795,2.5551601514253997,1.6181990188508089,0.8590422179812455,2.5079327023729134,1.6116632670129871,0.5663149263181655
1,29,-1.8961310334505175,-3.055246631710344,-1.67917052173208,-2.5098403155949454,-1.3661956747818045,0.6762224390137479,0.9868373094043598,0.2616427345814078,1.219048514090581,0.294294321382447,-0.4549720143490771,1.1724363548410408,0.28784371878603227,-0.7438855891754903,-1.8742199621921265
2,30,-1.1815187417889206,0.22115387905079922,-0.6255709266203197,0.5401778382964747,2.6220713816509744,2.9386897512042918,2.1994787675169696,3.1753890854225966,2.2327614373494638,1.4690134388000875,3.127876016121086,2.2261861588570175,1.1745158029067222,0.022334563854828116,1.800525081426538
3,1,1.419443613158311,0.5625949803012235,1.7422819680729864,3.849067578261171,4.169471581158159,3.421422254478288,4.4090010003563895,3.4551028670607935,2.6822231498005022,4.3609198431714695,3.448448971545779,2.384204366123947,1.2182471237319459,3.0176984965225553,4.066438984427288
4,2,-0.8448563730297558,0.31831998225712005,2.39561949715492,2.711539198035055,1.9739594006806769,2.9477162176131366,2.007168627020917,1.2451059596212932,2.9003079934383775,2.000607857923825,0.9512581794921879,-0.19838058882849308,1.5758860692042724,2.6099486222438237,3.2485621514458067
5,3,1.1730872577451357,3.268086507317876,3.586698017849948,2.8428336348490886,3.82488739556554,2.8763258220675105,2.107769961499585,3.777075227239595,2.869709151608362,1.8114184366260146,0.6519841135356098,2.441368499591972,3.4842418344638157,4.128296702262202,5.569321457754711
