oil,eqnr
61.31999969482422,189.35000610351562
61.650001525878906,190.10000610351562
61.88999938964844,192.8000030517578
61.869998931884766,193.39999389648438
62.5099983215332,194.75
61.97999954223633,199.5500030517578
62.689998626708984,196.75
61.630001068115234,195.10000610351562
62.099998474121094,193.0
61.5099983215332,193.85000610351562
62.41999816894531,198.0
63.61000061035156,198.14999389648438
64.56999969482422,195.75
66.25,200.3000030517578
66.44999694824219,197.60000610351562
67.08000183105469,196.75
67.06999969482422,196.25
67.12000274658203,196.35000610351562
64.76000213623047,194.85000610351562
65.20999908447266,193.89999389648438
66.38999938964844,194.0
66.02999877929688,192.35000610351562
66.01000213623047,191.60000610351562
65.66999816894531,193.85000610351562
65.86000061035156,193.25
65.98999786376953,194.3000030517578
66.30000305175781,194.0
65.73999786376953,189.39999389648438
66.58000183105469,188.6999969482422
66.66999816894531,189.14999389648438
67.55000305175781,192.5500030517578
67.2300033569336,193.85000610351562
67.16000366210938,192.4499969482422
67.54000091552734,194.8000030517578
67.61000061035156,195.0500030517578
68.5,193.5
67.86000061035156,195.1999969482422
67.02999877929688,193.5
67.20999908447266,191.64999389648438
67.97000122070312,191.89999389648438
67.83000183105469,190.35000610351562
67.81999969482422,189.89999389648438
68.38999938964844,188.85000610351562
68.3499984741211,191.3000030517578
69.37000274658203,192.5500030517578
69.30999755859375,194.14999389648438
69.4000015258789,190.14999389648438
70.33999633789062,192.39999389648438
71.0999984741211,197.3000030517578
70.61000061035156,195.4499969482422
71.7300033569336,196.8000030517578
70.83000183105469,196.5
71.55000305175781,197.0
71.18000030517578,196.6999969482422
71.72000122070312,194.5
71.62000274658203,194.5
74.51000213623047,202.0
74.56999969482422,198.6999969482422
74.3499984741211,195.8000030517578
72.1500015258789,194.35000610351562
72.04000091552734,191.5500030517578
72.80000305175781,192.4499969482422
70.75,190.5
70.8499984741211,191.39999389648438
71.23999786376953,186.85000610351562
69.87999725341797,185.4499969482422
70.37000274658203,185.35000610351562
70.38999938964844,181.10000610351562
70.62000274658203,183.0
70.2300033569336,183.0500030517578
71.23999786376953,183.0
71.7699966430664,182.5
72.62000274658203,184.0
71.97000122070312,183.85000610351562
72.18000030517578,183.1999969482422
70.98999786376953,182.89999389648438
67.76000213623047,173.0
68.69000244140625,172.5
70.11000061035156,169.85000610351562
69.44999694824219,166.39999389648438
64.48999786376953,167.6999969482422
64.44999694824219,170.5
61.970001220703125,168.3000030517578
60.630001068115234,167.6999969482422
61.66999816894531,168.5
63.290000915527344,170.60000610351562
62.290000915527344,172.0
59.970001220703125,168.5
61.310001373291016,168.85000610351562
62.0099983215332,169.9499969482422
60.939998626708984,168.0
62.13999938964844,170.85000610351562
61.81999969482422,168.89999389648438
64.44999694824219,171.64999389648438
65.19999694824219,172.60000610351562
64.86000061035156,171.10000610351562
65.05000305175781,168.5500030517578
66.48999786376953,170.4499969482422
66.55000305175781,169.10000610351562
66.55000305175781,168.4499969482422
66.5,173.1999969482422
62.400001525878906,172.3000030517578
63.81999969482422,170.14999389648438
64.2300033569336,169.8000030517578
64.11000061035156,172.6999969482422
64.16000366210938,169.5500030517578
67.01000213623047,170.64999389648438
66.5199966430664,174.39999389648438
66.72000122070312,172.0
66.4800033569336,171.14999389648438
64.3499984741211,167.6999969482422
63.65999984741211,163.64999389648438
61.93000030517578,161.3000030517578
62.470001220703125,162.10000610351562
63.2599983215332,163.14999389648438
63.83000183105469,165.10000610351562
63.18000030517578,165.1999969482422
63.38999938964844,158.64999389648438
63.459999084472656,160.14999389648438
63.709999084472656,158.0
64.72000122070312,155.14999389648438
65.16999816894531,158.89999389648438
65.19000244140625,157.10000610351562
61.88999938964844,155.0
59.810001373291016,152.35000610351562
58.939998626708984,151.10000610351562
56.22999954223633,149.35000610351562
57.380001068115234,150.4499969482422
58.529998779296875,149.75
58.56999969482422,149.39999389648438
61.29999923706055,152.4499969482422
59.47999954223633,147.9499969482422
58.22999954223633,147.25
58.63999938964844,147.39999389648438
59.7400016784668,148.6999969482422
60.029998779296875,148.89999389648438
60.29999923706055,153.0
59.91999816894531,154.14999389648438
59.34000015258789,151.6999969482422
58.70000076293945,149.89999389648438
59.5099983215332,151.0
60.4900016784668,152.3000030517578
61.08000183105469,154.64999389648438
60.43000030517578,155.8000030517578
58.2599983215332,152.64999389648438
60.70000076293945,155.10000610351562
60.95000076293945,166.75
61.540000915527344,163.4499969482422
62.59000015258789,165.35000610351562
62.380001068115234,171.5
60.810001373291016,174.4499969482422
60.380001068115234,171.0
60.220001220703125,174.5
69.0199966430664,181.89999389648438
64.55000305175781,178.3000030517578
63.599998474121094,179.0
64.4000015258789,179.5
64.27999877929688,180.75
64.7699966430664,179.14999389648438
63.099998474121094,177.4499969482422
62.38999938964844,173.89999389648438
62.7400016784668,173.89999389648438
61.90999984741211,174.35000610351562
60.779998779296875,173.0500030517578
60.75,174.3000030517578
57.689998626708984,169.25
57.709999084472656,165.1999969482422
58.369998931884766,167.35000610351562
58.349998474121094,168.64999389648438
58.2400016784668,166.10000610351562
58.31999969482422,164.60000610351562
59.099998474121094,168.14999389648438
60.5099983215332,170.8000030517578
59.349998474121094,167.0
58.7400016784668,166.6999969482422
59.41999816894531,167.10000610351562
59.90999984741211,167.60000610351562
59.41999816894531,167.0
58.959999084472656,167.0500030517578
59.70000076293945,169.85000610351562
61.16999816894531,170.8000030517578
61.66999816894531,175.0
62.02000045776367,175.3000030517578
61.56999969482422,174.75
61.59000015258789,173.0
60.61000061035156,172.25
60.22999954223633,170.10000610351562
60.209999084472656,173.5500030517578
62.130001068115234,176.0
62.959999084472656,178.0
61.7400016784668,178.4499969482422
62.290000915527344,179.85000610351562
62.5099983215332,178.60000610351562
62.18000030517578,178.1999969482422
62.060001373291016,178.89999389648438
62.369998931884766,176.0500030517578
62.279998779296875,177.60000610351562
63.29999923706055,177.5
62.439998626708984,174.3000030517578
60.90999984741211,173.85000610351562
62.400001525878906,171.0
63.970001220703125,173.60000610351562
63.38999938964844,176.0
63.650001525878906,175.8000030517578
64.2699966430664,172.85000610351562
64.05999755859375,172.5
62.43000030517578,169.8000030517578
62.400001525878906,169.75
60.81999969482422,164.5500030517578
63.0,167.89999389648438
63.38999938964844,167.89999389648438
64.38999938964844,170.0
64.25,170.25
64.33999633789062,168.4499969482422
63.720001220703125,168.0
64.19999694824219,168.14999389648438
65.22000122070312,169.8000030517578
65.33999633789062,169.39999389648438
66.0999984741211,171.9499969482422
66.16999816894531,172.8000030517578
66.54000091552734,173.5
66.13999938964844,174.3000030517578
66.38999938964844,176.85000610351562
68.16000366210938,176.3000030517578
68.44000244140625,175.5
66.25,177.9499969482422
68.5999984741211,180.9499969482422
68.91000366210938,185.0
68.2699966430664,183.0
65.44000244140625,183.60000610351562
65.37000274658203,181.4499969482422
64.9800033569336,182.25
64.19999694824219,180.89999389648438
64.48999786376953,180.6999969482422
64.0,179.10000610351562
64.62000274658203,180.64999389648438
64.8499984741211,181.75
64.58999633789062,179.3000030517578
63.209999084472656,180.39999389648438
62.040000915527344,178.8000030517578
60.689998626708984,179.8000030517578
59.31999969482422,175.89999389648438
59.5099983215332,176.0500030517578
59.810001373291016,173.1999969482422
58.290000915527344,170.0500030517578
58.15999984741211,167.14999389648438
58.20000076293945,166.85000610351562
53.959999084472656,167.64999389648438
55.279998779296875,172.25
54.93000030517578,166.4499969482422
54.470001220703125,160.39999389648438
53.27000045776367,154.75
54.0099983215332,159.3000030517578
55.790000915527344,162.5500030517578
56.34000015258789,161.5
57.31999969482422,160.8000030517578
57.75,158.14999389648438
59.119998931884766,159.35000610351562
59.310001373291016,160.39999389648438
58.5,158.5
56.29999923706055,150.1999969482422
54.95000076293945,150.85000610351562
53.43000030517578,151.35000610351562
52.18000030517578,143.5500030517578
50.52000045776367,141.25
50.47999954223633,144.5500030517578
51.86000061035156,148.35000610351562
51.130001068115234,147.4499969482422
49.9900016784668,145.25
45.27000045776367,137.4499969482422
34.36000061035156,113.0999984741211
37.220001220703125,110.6500015258789
35.790000915527344,108.5
33.220001220703125,99.33999633789062
33.849998474121094,103.44999694824219
30.049999237060547,102.1500015258789
28.729999542236328,106.69999694824219
24.8799991607666,101.69999694824219
28.469999313354492,108.19999694824219
26.979999542236328,111.75
27.030000686645508,104.25
27.149999618530273,114.55000305175781
27.389999389648438,124.30000305175781
26.34000015258789,123.6500015258789
24.93000030517578,115.55000305175781
22.760000228881836,120.25
22.739999771118164,131.14999389648438
22.760000228881836,135.10000610351562
29.940000534057617,139.25
34.11000061035156,136.10000610351562
33.04999923706055,136.1999969482422
31.8700008392334,136.1999969482422
32.84000015258789,135.8000030517578
29.600000381469727,134.64999389648438
27.690000534057617,129.25
27.81999969482422,124.3499984741211
28.079999923706055,129.5500030517578
25.56999969482422,130.5500030517578
19.329999923706055,128.6999969482422
20.3700008392334,133.14999389648438
21.329999923706055,134.89999389648438
21.440000534057617,133.0
19.989999771118164,134.0
20.459999084472656,135.1999969482422
22.540000915527344,141.35000610351562
25.270000457763672,143.4499969482422
27.200000762939453,133.6999969482422
30.969999313354492,140.64999389648438
29.719999313354492,133.6999969482422
29.459999084472656,138.5500030517578
30.969999313354492,140.75
29.6299991607666,141.25
29.979999542236328,142.5
29.190000534057617,139.0
31.1299991607666,135.5
32.5,139.1999969482422
34.810001373291016,144.64999389648438
34.650001525878906,146.5
35.75,150.3000030517578
35.130001068115234,146.0500030517578
36.16999816894531,149.0
34.7400016784668,150.8000030517578
35.290000915527344,147.89999389648438
35.33000183105469,141.14999389648438
39.56999969482422,145.14999389648438
39.790000915527344,149.3000030517578
39.9900016784668,146.89999389648438
42.29999923706055,153.1999969482422
40.79999923706055,156.3000030517578
41.18000030517578,150.64999389648438
41.72999954223633,149.1999969482422
38.54999923706055,143.5
38.72999954223633,144.0500030517578
39.720001220703125,141.64999389648438
40.959999084472656,147.1999969482422
40.709999084472656,143.25
41.5099983215332,140.0
42.189998626708984,141.64999389648438
43.08000183105469,140.89999389648438
42.630001068115234,142.4499969482422
40.310001373291016,140.0500030517578
41.04999923706055,141.1999969482422
41.02000045776367,139.14999389648438
41.709999084472656,139.9499969482422
41.150001525878906,136.60000610351562
41.130001068115234,137.5500030517578
43.13999938964844,139.9499969482422
43.099998474121094,139.0500030517578
43.08000183105469,138.8000030517578
43.290000915527344,139.39999389648438
42.349998474121094,137.6999969482422
43.2400016784668,137.9499969482422
42.720001220703125,138.85000610351562
42.900001525878906,140.85000610351562
43.790000915527344,141.1999969482422
43.369998931884766,141.10000610351562
43.13999938964844,141.14999389648438
43.279998779296875,139.9499969482422
44.31999969482422,140.9499969482422
44.290000915527344,137.5
43.310001373291016,138.14999389648438
43.34000015258789,144.5
43.40999984741211,141.0
43.220001220703125,138.5500030517578
43.75,138.89999389648438
42.939998626708984,134.5
43.29999923706055,134.3000030517578
43.2599983215332,135.8000030517578
44.43000030517578,138.64999389648438
45.16999816894531,143.60000610351562
45.09000015258789,143.5
44.400001525878906,143.39999389648438
44.9900016784668,145.39999389648438
44.5,148.5500030517578
45.43000030517578,150.3000030517578
44.959999084472656,150.10000610351562
44.79999923706055,145.6999969482422
45.369998931884766,145.39999389648438
45.459999084472656,143.9499969482422
45.369998931884766,143.10000610351562
44.900001525878906,142.6999969482422
44.349998474121094,142.5500030517578
45.130001068115234,147.9499969482422
45.86000061035156,146.5500030517578
45.63999938964844,144.89999389648438
45.09000015258789,143.89999389648438
45.04999923706055,142.75
45.099998474121094,141.60000610351562
44.43000030517578,140.4499969482422
44.06999969482422,139.14999389648438
42.65999984741211,138.75
39.779998779296875,134.85000610351562
40.790000915527344,140.5
40.060001373291016,141.10000610351562
39.83000183105469,141.39999389648438
39.61000061035156,139.5
40.529998779296875,142.8000030517578
42.220001220703125,143.35000610351562
43.29999923706055,144.75
43.150001525878906,144.4499969482422
41.439998626708984,139.75
41.720001220703125,141.85000610351562
41.77000045776367,140.5
41.939998626708984,138.10000610351562
41.91999816894531,138.5500030517578
42.43000030517578,138.4499969482422
41.029998779296875,134.4499969482422
40.95000076293945,132.8000030517578
40.959999084472656,129.5
39.27000045776367,129.25
41.290000915527344,132.3000030517578
42.650001525878906,134.25
41.9900016784668,133.5
43.34000015258789,134.5500030517578
42.849998474121094,135.85000610351562
41.720001220703125,133.85000610351562
42.45000076293945,134.64999389648438
43.31999969482422,134.3000030517578
43.15999984741211,132.1999969482422
42.93000030517578,133.85000610351562
42.619998931884766,133.5500030517578
43.15999984741211,132.10000610351562
41.72999954223633,131.60000610351562
42.459999084472656,129.5
41.77000045776367,131.64999389648438
40.459999084472656,126.4000015258789
41.20000076293945,124.05000305175781
39.119998931884766,120.69999694824219
37.650001525878906,122.5
37.459999084472656,121.25
37.459999084472656,125.44999694824219
39.709999084472656,124.44999694824219
41.22999954223633,125.0999984741211
40.93000030517578,125.5999984741211
39.45000076293945,123.9000015258789
42.400001525878906,133.1999969482422
43.61000061035156,135.39999389648438
43.79999923706055,136.60000610351562
43.529998779296875,134.4499969482422
42.779998779296875,134.35000610351562
43.81999969482422,138.64999389648438
43.75,139.39999389648438
44.34000015258789,139.3000030517578
44.20000076293945,136.64999389648438
44.959999084472656,137.14999389648438
46.060001373291016,141.25
47.86000061035156,148.64999389648438
48.61000061035156,145.75
48.18000030517578,146.85000610351562
47.59000015258789,140.1999969482422
47.61000061035156,142.39999389648438
48.25,141.75
48.709999084472656,141.8000030517578
49.25,148.25
48.790000915527344,145.75
48.84000015258789,146.5
48.86000061035156,150.8000030517578
50.25,150.0
49.970001220703125,148.5500030517578
50.290000915527344,147.25
50.7599983215332,146.39999389648438
51.08000183105469,146.8000030517578
51.5,146.10000610351562
52.2599983215332,146.0
50.90999984741211,139.8000030517578
50.08000183105469,140.60000610351562
51.20000076293945,142.8000030517578
50.86000061035156,144.35000610351562
51.09000015258789,145.25
51.34000015258789,144.9499969482422
51.09000015258789,144.5
53.599998474121094,146.60000610351562
54.29999923706055,150.6999969482422
54.380001068115234,154.64999389648438
55.9900016784668,156.10000610351562
55.65999984741211,156.75
56.58000183105469,162.89999389648438
56.060001373291016,162.5500030517578
56.41999816894531,167.0
55.099998474121094,165.10000610351562
55.900001525878906,169.0
56.08000183105469,168.10000610351562
56.099998474121094,165.60000610351562
55.40999984741211,163.0
55.880001068115234,161.0
55.90999984741211,159.1999969482422
55.810001373291016,156.0
55.529998779296875,155.39999389648438
55.880001068115234,154.85000610351562
55.880001068115234,153.75
57.459999084472656,156.9499969482422
58.459999084472656,156.5
58.84000015258789,156.60000610351562
59.34000015258789,156.3000030517578
60.560001373291016,157.60000610351562
61.09000015258789,156.64999389648438
61.470001220703125,153.14999389648438
61.13999938964844,153.25
62.43000030517578,151.0
63.349998474121094,154.5500030517578
64.33999633789062,156.3000030517578
63.93000030517578,152.85000610351562
62.90999984741211,151.85000610351562
65.23999786376953,156.3000030517578
65.37000274658203,160.6999969482422
67.04000091552734,164.14999389648438
66.87999725341797,170.5500030517578
66.12999725341797,163.25
65.94999694824219,166.25
62.70000076293945,164.6999969482422
64.06999969482422,164.6999969482422
66.73999786376953,166.5
69.36000061035156,173.6999969482422
68.23999786376953,170.5
67.5199966430664,169.14999389648438
67.9000015258789,172.5
69.62999725341797,174.25
69.22000122070312,174.89999389648438
68.87999725341797,175.1999969482422
68.38999938964844,171.14999389648438
68.0,171.9499969482422
63.279998779296875,170.0500030517578
64.52999877929688,167.89999389648438
64.62000274658203,167.3000030517578
60.790000915527344,164.5
64.41000366210938,167.8000030517578
61.95000076293945,164.4499969482422
64.56999969482422,167.64999389648438
64.9800033569336,169.75
64.13999938964844,168.60000610351562
63.540000915527344,167.3000030517578
62.7400016784668,170.16000366210938
63.15999984741211,168.6199951171875
63.20000076293945,164.0
62.95000076293945,161.89999389648438
63.279998779296875,163.89999389648438
63.66999816894531,162.9199981689453
66.58000183105469,164.86000061035156
66.94000244140625,167.39999389648438
66.7699966430664,165.5399932861328
67.05000305175781,165.72000122070312
66.56999969482422,162.39999389648438
65.31999969482422,163.1199951171875
65.4000015258789,164.24000549316406
66.11000061035156,165.05999755859375
65.6500015258789,167.1199951171875
66.41999816894531,167.33999633789062
67.2699966430664,172.10000610351562
68.55999755859375,173.72000122070312
67.25,169.5
67.29000091552734,170.33999633789062
68.95999908447266,175.10000610351562
68.08999633789062,174.1999969482422
68.27999877929688,178.1999969482422
68.31999969482422,180.10000610351562
68.55000305175781,176.27999877929688
69.31999969482422,177.83999633789062
68.70999908447266,178.77999877929688
68.70999908447266,181.39999389648438
66.66000366210938,176.13999938964844
65.11000061035156,176.60000610351562
66.44000244140625,179.27999877929688
68.6500015258789,177.36000061035156
68.87000274658203,178.39999389648438
69.45999908447266,179.83999633789062
69.62999725341797,181.67999267578125
69.62999725341797,188.3000030517578
71.3499984741211,188.63999938964844
71.30999755859375,190.75999450683594
71.88999938964844,191.05999755859375
71.48999786376953,192.1999969482422
72.22000122070312,190.24000549316406
72.22000122070312,191.10000610351562
72.5199966430664,189.8000030517578
72.69000244140625,189.8000030517578
72.86000061035156,192.16000366210938
73.98999786376953,187.39999389648438
74.38999938964844,184.3000030517578
73.08000183105469,181.8000030517578
73.51000213623047,173.55999755859375
74.9000015258789,178.0
74.80999755859375,178.9199981689453
75.19000244140625,181.17999267578125
75.55999755859375,182.55999755859375
76.18000030517578,185.10000610351562
74.68000030517578,180.89999389648438
74.76000213623047,182.0399932861328
75.12999725341797,182.17999267578125
75.83999633789062,185.0
76.16999816894531,184.4199981689453
74.52999877929688,183.0
73.43000030517578,178.4600067138672
74.12000274658203,176.05999755859375
75.55000305175781,177.66000366210938
75.16000366210938,178.33999633789062
76.48999786376953,178.27999877929688
74.76000213623047,180.3000030517578
73.47000122070312,174.72000122070312
73.58999633789062,173.4199981689453
68.62000274658203,167.94000244140625
69.3499984741211,170.5800018310547
72.2300033569336,174.60000610351562
73.79000091552734,173.5800018310547
74.0999984741211,172.55999755859375
74.5,177.86000061035156
74.4800033569336,176.10000610351562
74.73999786376953,172.4199981689453
76.05000305175781,175.05999755859375
76.33000183105469,172.44000244140625
72.88999938964844,176.60000610351562
72.41000366210938,176.32000732421875
70.37999725341797,177.1199951171875
71.29000091552734,177.39999389648438
70.69999694824219,180.25999450683594
69.04000091552734,180.27999877929688
70.62999725341797,180.66000366210938
71.44000244140625,183.16000366210938
71.30999755859375,186.0
70.58999633789062,186.60000610351562
69.51000213623047,184.25999450683594
69.02999877929688,188.82000732421875
68.2300033569336,188.32000732421875
66.44999694824219,180.86000061035156
65.18000030517578,179.72000122070312
68.75,185.47999572753906
71.05000305175781,185.89999389648438
72.25,185.5399932861328
71.06999969482422,186.83999633789062
72.69999694824219,189.44000244140625
73.41000366210938,188.4199981689453
72.98999786376953,184.74000549316406
71.58999633789062,186.0800018310547
73.02999877929688,192.39999389648438
72.61000061035156,194.3000030517578
71.69000244140625,200.4499969482422
72.5999984741211,198.8800048828125
71.44999694824219,195.02000427246094
72.91999816894531,197.63999938964844
73.51000213623047,201.35000610351562
73.5999984741211,201.5500030517578
75.45999908447266,208.9499969482422
75.66999816894531,204.89999389648438
75.33999633789062,201.6999969482422
73.91999816894531,200.3000030517578
74.36000061035156,201.0
76.19000244140625,207.8000030517578
77.25,206.25
78.08999633789062,206.35000610351562
79.52999877929688,210.89999389648438
79.08999633789062,218.0
78.63999938964844,217.3000030517578
78.5199966430664,222.64999389648438
79.27999877929688,226.10000610351562
81.26000213623047,229.35000610351562
82.55999755859375,230.3000030517578
81.08000183105469,221.8000030517578
81.94999694824219,215.9499969482422
82.38999938964844,224.8000030517578
83.6500015258789,227.3000030517578
83.41999816894531,228.0
83.18000030517578,226.35000610351562
84.0,230.5500030517578
84.86000061035156,228.9499969482422
84.33000183105469,233.6999969482422
85.08000183105469,231.8000030517578
85.81999969482422,235.89999389648438
84.61000061035156,233.6999969482422
85.52999877929688,230.6999969482422
85.98999786376953,235.25
86.4000015258789,232.85000610351562
84.58000183105469,227.85000610351562
84.31999969482422,217.3000030517578
84.37999725341797,213.75
84.70999908447266,221.0
84.72000122070312,219.3000030517578
81.98999786376953,220.14999389648438
80.54000091552734,222.89999389648438
82.73999786376953,225.9499969482422
83.43000030517578,231.0
84.77999877929688,225.3000030517578
82.63999938964844,223.8000030517578
82.87000274658203,222.89999389648438
82.16999816894531,222.0500030517578
82.05000305175781,225.4499969482422
82.43000030517578,236.0
80.27999877929688,236.75
81.23999786376953,226.85000610351562
78.88999938964844,220.4499969482422
79.69999694824219,223.60000610351562
82.30999755859375,228.1999969482422
82.25,231.4499969482422
72.72000122070312,219.89999389648438
73.44000244140625,227.14999389648438
70.56999969482422,228.6999969482422
68.87000274658203,230.1999969482422
69.66999816894531,230.1999969482422
69.87999725341797,231.0
73.08000183105469,231.39999389648438
75.44000244140625,239.60000610351562
75.81999969482422,239.4499969482422
74.41999816894531,236.39999389648438
75.1500015258789,232.75
74.38999938964844,233.0
73.69999694824219,233.35000610351562
73.87999725341797,230.4499969482422
75.0199966430664,239.75
73.5199966430664,236.10000610351562
71.5199966430664,235.5
73.9800033569336,249.64999389648438
75.29000091552734,245.89999389648438
76.8499984741211,243.39999389648438
78.5999984741211,239.89999389648438
78.94000244140625,240.9499969482422
79.2300033569336,238.85000610351562
79.31999969482422,235.89999389648438
78.9800033569336,235.5
80.0,240.64999389648438
80.80000305175781,245.89999389648438
81.98999786376953,246.6999969482422
81.75,244.0
80.87000274658203,243.6999969482422
83.72000122070312,240.1999969482422
84.66999816894531,244.60000610351562
84.47000122070312,242.5500030517578
86.05999755859375,255.8000030517578
87.51000213623047,256.75
88.44000244140625,249.6999969482422
88.37999725341797,252.25
87.88999938964844,247.14999389648438
86.2699966430664,247.0
88.19999694824219,249.8000030517578
89.95999908447266,258.29998779296875
89.33999633789062,253.10000610351562
90.02999877929688,248.5
91.20999908447266,245.85000610351562
91.29000091552734,246.5
89.47000122070312,247.6999969482422
91.11000061035156,249.8000030517578
93.2699966430664,260.0
92.69000244140625,262.25
90.77999877929688,256.70001220703125
91.55000305175781,260.20001220703125
91.41000366210938,266.6000061035156
94.44000244140625,275.04998779296875
96.4800033569336,273.75
93.27999877929688,256.04998779296875
94.80999755859375,265.8500061035156
92.97000122070312,267.25
93.54000091552734,268.29998779296875
96.83999633789062,271.6499938964844
96.83999633789062,277.8500061035156
99.08000183105469,289.5
97.93000030517578,273.75
100.98999786376953,278.45001220703125
100.8499984741211,299.54998779296875
112.93000030517578,303.0
110.45999908447266,293.75
118.11000061035156,298.5
123.20999908447266,305.54998779296875
127.9800033569336,314.0
111.13999938964844,296.25
109.33000183105469,292.3500061035156
112.66999816894531,286.6499938964844
106.9000015258789,287.3999938964844
99.91000366210938,284.6499938964844
98.0199966430664,287.5
106.63999938964844,297.8999938964844
107.93000030517578,300.79998779296875
115.62000274658203,316.45001220703125
115.4800033569336,315.45001220703125
