Draw_down,roc_next_6_months
0.0,11.859524274112228
0.11514367758979664,9.221904013204348
0.0,7.670293103924521
0.0,7.8498246118062704
1.649596185649903,8.155001577506304
1.5927229116078438,8.67052061358857
1.820248556387703,10.254927197520313
1.1376607725109182,9.263525247952591
0.5688303862554591,8.867283667050247
0.0,8.390031183637458
0.0,7.792214226172142
1.0728325044102727,9.589042587218195
0.4517217834087585,9.13216498577278
0.11292236842955518,9.779533578337954
1.2422322118998743,11.320752247841472
0.7905104284911159,10.586230180183113
1.0163659352470722,10.781513494681457
0.4517217834087585,9.642659352602784
1.7504205644718336,11.264373763169338
1.4680877186558308,12.206298381890747
1.5245542878190312,11.754582421354955
1.2422322118998743,10.062894522092474
0.903443566817517,9.971510404994797
0.9598993660838716,9.749139083333079
1.5245542878190312,10.607800027625931
1.7504205644718336,9.942526322781932
2.0327426403909903,12.219013747970763
3.7831632048628236,15.082157023139361
4.2913515574347825,15.870197673327347
3.3879079906172658,15.546462609725491
3.2749856221877107,16.870994971302363
2.992652776371708,16.414433322068355
3.3879079906172658,17.00759639746335
3.105585914698109,18.531470474665273
2.5409309929629496,18.076470976309427
2.315075486206993,18.72833422747195
2.315075486206993,18.959542377429692
0.7905104284911159,17.302225203924557
0.22585550675595628,18.109794845063814
0.7340438593279154,19.28327306234589
0.39525521424555793,19.444446847252078
0.0,16.78750796235598
0.0,17.16666751437717
0.4444440205891927,16.74107135729674
0.3888871934678819,17.568318822732955
0.0,17.10016715425268
0.0,15.772174833882573
0.0,15.141605048365205
0.0,15.547134244700237
0.0,13.565687605332435
0.26809242940074174,13.870967047271584
0.0,12.99253747335628
0.0,12.125991946482898
0.5774210362640556,13.146777723900719
0.8398942457742464,13.340394596013653
0.5249263943620174,12.928753334840422
0.0,9.595427428602294
1.9190914214525072,11.792699948337178
1.3485488569610258,12.302839622870454
1.5041540726096336,11.95366237558417
0.25934202608101303,10.192413096611823
0.05186840521620261,10.326931623483251
0.9336115081181523,11.09947062588296
0.0,8.590535135882398
0.15432451554180032,9.119013249243595
0.0,8.514953594293692
0.25341732499036657,9.298779955937146
1.0643643656610728,10.911880690655613
1.0643643656610728,11.270485676222496
0.5068443172320107,11.00357538006328
1.9766822032284366,12.926576940411627
2.9396854392441294,14.673626746307189
2.4328411220121184,13.298698524376015
2.027367601676765,13.554065440115517
1.317791357902717,12.942992021757293
0.25341732499036657,11.331298311259909
0.0,9.620251233064675
0.0,11.223454177397109
0.0,9.732729766017473
0.0,8.780732429519976
0.0,8.646245157063658
0.0,7.545325463207235
0.6859352802307285,9.71879264363784
0.8329254167804441,9.881423036644183
0.9799155533301597,10.78674123667168
0.24497421574888714,10.75637800126357
0.0,11.741680801482058
0.24462398778251784,12.359002124556325
1.908029778899667,14.264342739051674
1.565556196004142,14.463219314274067
2.5440334842322274,17.319280872117922
3.9628246190178515,19.052480073161348
5.2837568272394755,21.745862354062222
3.3757363797908018,17.56961677647844
2.788648140563752,18.369398411515586
2.6418830793452344,19.095483503782255
4.25636407290588,21.614714400609103
3.03327212834627,20.635722581044995
2.152644435231192,20.950002670288086
1.8101801837866598,20.976587223900115
3.131121723459277,20.454552022550644
2.8864977356767594,20.453397420246162
3.816050226348341,21.108848681280875
4.060664882679866,16.828144489289667
5.2348320296829725,15.436239760310194
8.610568409473775,19.432543369717266
10.273974200590924,23.991273620079035
7.583175655140178,19.216522950786565
6.8003975571381075,18.005251666902623
8.317028955585746,20.224124662842538
9.980434746702896,21.956527170026348
10.273974200590924,23.77317652168252
9.148731851144321,23.74798018247277
9.197656648700825,24.299570897928586
