Draw_down,Next_10_years
4.8911882465568475,107.63480469683095
5.796161679709599,110.86459256032842
6.873515701782239,111.75380392915572
7.1105349017676405,112.31732192858914
0.1485247045147544,97.98129079916285
1.3095956694013267,88.45117199317735
1.9234676637074597,82.24493619435361
2.3122514387466313,86.69877276862393
2.660117179197184,87.7023365321619
3.2944559966035376,88.89123955468291
3.6423139312481787,88.53259395119764
4.112949387076411,95.41186193368516
5.115612962227627,98.57667447074057
5.7704107969282905,100.69489620005614
5.89318051230597,100.02173191230959
7.386946366385639,102.73973826590735
7.878040839508182,102.42113799823976
8.737467876181496,104.17040509862532
9.760590468627022,103.74150018813984
0.020284193777951206,76.166328231569
0.04052004799329912,74.49827414533927
0.8084028190828921,74.42949758853315
0.9700880086439746,75.14285652004943
1.3698636453198336,77.45097810055186
2.1353698058561905,77.70687232841637
3.3037860793979603,78.14583778381348
3.525382799188616,75.6107737439219
4.47220235293973,76.65541939629638
4.593067702116711,77.21705917130214
5.439163569978793,78.9518586653809
7.151489284266264,73.92059751947842
7.83642110692618,65.814208984375
8.138599849317918,70.39473585144631
8.642225963487721,70.71664999751856
9.951649249494421,72.17001738460776
10.012089608807555,78.15089566396914
10.495566374964765,81.88160477950741
10.596290060853798,82.24424359359945
11.583400625905453,88.67623310590587
11.724415323095027,90.48380146511536
12.127317751375797,92.365900313615
12.731667551434631,95.12926910153313
14.242545893944037,98.05026582803663
14.605157310924266,101.0851594505684
14.947619379891904,123.92230739483831
15.491536505362248,126.43622440094933
17.485899298753505,134.86327904902276
17.526190310054048,135.14899822263428
18.11039076210029,138.00737113971888
18.755031573459664,140.51573418305324
21.132147447119106,149.27201158186867
21.474617200811384,148.2298698628441
0.42185433833315655,106.25377949002646
0.1598118834598587,105.4221670854209
0.019577680816427384,103.17272830712243
0.039162831179141086,102.33105280938446
0.6974053037595017,101.97035148127618
2.014717400909689,105.6346349761721
2.3246818825450104,105.09719836880451
0.3622544111391195,101.30118700156099
0.41469822652168853,100.58678316836915
0.2066127101495807,101.88217575738037
1.014276668863724,105.16129256418519
2.272732646549322,107.61099207645641
4.16979930637571,111.03488279675477
0.20576246209385354,96.88847969973219
0.44892979401347977,97.57609754615052
0.14774114275223743,92.32476132919942
0.812562195766454,90.78384466092234
1.3481132712151758,89.4796044368744
0.12576301655788338,83.81003782101803
1.3834000357071017,85.88085245732113
0.5557503861201368,84.6583703822702
0.03582385296026784,83.49758312516315
0.26867548085135456,84.10560627583467
0.12491023140726522,83.83061844849443
0.48179952418391414,85.0457165163531
1.5703088039590076,87.69035363613058
1.7487500467987924,86.05157988807959
2.1948599609953336,85.00273487548434
2.9800177665233774,85.12047729111445
4.389719921990667,86.24486283180674
0.38986570886647043,76.49884486811571
0.4961878039741804,77.80942764868045
1.0764016505449088,80.3424830494006
1.411680365112381,78.79005065210704
1.6057876774571376,82.11981009429404
2.152810032512773,83.31830500860457
2.17045982350209,83.20707469478809
0.10314175774855078,79.60764352150056
0.7564013074765445,81.63866523787873
0.9798860456703938,81.71875163498856
0.9970741526807545,84.33756447444448
2.217633043555358,83.66736859867086
0.35977229452704973,77.88858211126048
0.3769015076779198,77.02493506486691
0.479696392702733,76.60526091997312
0.0852066066811809,67.69571533965673
0.7668724618253989,68.21225780226136
1.7893647436943405,68.73155658775303
1.9938684007460372,68.09250737319115
3.271987003505907,69.53841825683519
3.9536463578027394,72.67565408249763
0.09994596004296762,53.510081181743196
0.19989827473751476,50.57586265103187
1.032815166570669,50.61438072168474
1.3993006324657624,57.104240617110925
1.8657320584038233,58.56391767791328
0.19795271197480815,55.371900826446286
0.1647149985654828,56.85530232215052
0.6753415476775587,58.12603595443948
0.7741680334270786,59.229740199746004
1.383627351763099,58.56021713509541
3.4425962512037565,60.866606567721846
4.019105029657371,60.70018646648595
4.035580299598574,64.14349469363547
4.957994345124357,65.51126297616858
5.633335892801916,65.42153103261836
6.127487171972788,65.2219703262212
6.638113721084864,63.23217386189369
7.082851757380977,65.20121023485781
7.445232294394349,66.18615329353528
8.96063038831495,68.42771045212548
9.174764913229616,68.06311061792009
9.850106460907176,64.5167214847892
10.113654228696603,59.538204224785986
11.019599287755607,61.032945439872655
11.925544346814611,64.54086655765494
12.600885894492171,60.34677653416286
12.798551432940059,58.99131158360164
13.55625047990036,60.17530162312899
14.01745750266325,62.20305925562103
0.30660390134504856,59.323409274913594
0.12840773248329876,56.79845008767305
0.8667751559234564,56.63860183435306
1.043335022699286,55.26358288981162
1.2841079403812408,57.65853509670351
1.8619580443302117,58.243377438405176
0.01576028018543133,58.77344884113912
0.9055453605302674,59.1460535584207
0.9523878157443537,58.60656513983565
1.0460608145500945,57.69958230329587
0.3270504399110613,56.734371185302734
0.18501810893119078,55.32900969536513
0.24669081190825434,55.78053426518078
0.5087909774117697,57.306685350190754
0.6783879698823596,58.30488397327319
0.7863122593758859,58.66356005459967
0.3046064064600959,58.890931241858226
0.46533349625865367,56.748614489936244
0.5403791586754813,57.847861403405545
3.6109542019712233,57.024171813050785
4.178804213496408,56.95183824245454
4.237046664500487,57.79231272051092
6.231797845484766,60.295032470536505
0.14111203561431804,29.447513008080563
0.06975781169329556,30.4244625522124
0.1114542106648266,35.369597893648574
0.13917672407065,35.08013682082971
0.20877039535767525,35.23013000190895
0.7376461942275054,36.97420479447329
0.1110982206379301,36.99430070548299
0.43050295624461316,39.832644914343284
0.15143255957576196,38.89425004723009
0.9085848544333778,40.24728013369565
1.2114499735849018,42.433104851969446
1.899775970557931,42.82907062607178
2.0925064094686836,43.54610854229331
2.4504388687405934,43.480097788896835
2.7533039878921173,45.79558147456843
4.102417060267386,48.420892842826596
4.8458103973608,50.02892480841247
5.066079757842344,50.63804906112311
5.947136193726125,50.02927467484341
5.988434073061116,52.30634169252345
6.2087034335426585,53.91164661332921
6.525327510458383,53.961706283148956
6.938327309850679,58.46154610135109
7.695479604708295,58.46382574805043
8.727968600167838,60.829551048702236
10.187226855805072,62.69160463690384
10.283592075260449,63.664272915285736
11.536339928180341,66.33986280150266
12.486233164969903,69.79707874718548
13.75275047867519,73.95051987655117
14.179514487342283,75.69778394482408
15.872795809714665,79.4959930385365
16.547357597412894,81.01287576766694
18.130504239544504,82.98301237791301
23.595814335993747,94.97297132337415
25.20649464818555,100.03680589433547
26.225219434370295,99.32823174225317
27.477972538800785,103.37888908311565
27.794601867227108,104.9380291710514
27.973568096863062,106.61314813580731
0.02753133973673235,43.77753760869314
0.21918309877996575,42.46293500853227
0.5753399574593322,45.88040036135032
0.06829976017435044,46.76691506611916
0.17759188365798215,48.9393763317115
0.5464397720770402,48.94230186788111
0.4638525963567509,49.09539493462991
0.5593501296580679,50.70654327611584
1.4051928592200864,52.52526425502343
1.5961879258227203,52.682658321048706
2.1828186042309516,52.32915741899594
0.5723605678191128,47.60143063697602
0.02685858157802464,43.728173460834185
0.9129971462500984,42.682925064255414
1.3829301319379164,39.48264289300836
2.242220358579478,40.681230242791
2.859834568756381,32.27366823300372
3.5580040365723327,35.94598223114803
3.8399576818565158,31.108625977203218
6.538671491787287,34.449066969226614
0.14717770068988142,30.96610138129564
0.45490546910416674,31.102149079391538
0.6154657447423375,31.32741606741476
1.2443140644329642,32.339796147036765
0.05243958595631281,25.3410286413523
0.07865437802030212,25.163998947780186
0.11742737292190084,26.47941977136335
0.30009881180939496,25.755780306996996
0.03890387635770274,21.030096911520605
0.622491704233181,21.701690563574623
0.16843385968379038,19.558726927889996
0.06446184343758468,23.052120124389056
0.11601951559196656,22.650999821869203
0.1418081871655624,23.934935624397397
0.321047889022931,24.89049086728481
0.19176875931728332,27.757138790384754
0.20455594427557428,27.658217579470417
0.10077375211387002,19.571243437325922
0.5794899223845078,19.082622323113956
0.7432556793962609,18.47949916158
0.3499110110511813,17.456742125979545
0.3998996603956321,18.920956597837463
0.062077032729201495,11.801242236024844
0.07449433360011745,14.573243469066544
0.21105622830405812,14.568299931081071
0.9931756939149543,14.470220583733346
1.4897635408724315,14.833023943030776
0.18484476039235864,8.901233437620563
0.30807146678891245,8.603212550306614
0.23410846825153012,7.558348801929728
0.36964396035121533,7.952016147218063
0.542141968398741,9.477206900632241
1.0596359925413177,8.206719909640608
1.1089224806172402,14.577618535796983
1.2937444607928479,16.21520130420646
1.7989239132437485,15.784193617001316
2.057670925315037,15.81330989134855
3.0680204297804323,17.376380433604094
3.1049829457282723,14.49644152385321
0.05998446664071062,0.6001680646411484
0.3598884951550233,1.9142836672533077
0.32139538816235125,-3.343677446610864
0.5594586462942495,-3.6389763971887956
0.5832704210261422,-5.040707918685194
0.6308758074275845,-5.666031584485717
0.6546875821594773,-5.835133956391418
1.1070114052225524,-4.56186908040085
1.3807923254522898,-2.8123136680352308
2.440189262742228,-4.233774108668234
3.178199893400987,-6.19620545001799
3.2020025866017083,-12.85046358516809
0.04746193178300075,-23.02944209145402
0.11865030323856396,-19.43454567717039
0.23730060647712792,-16.99571908221507
0.32848285583531894,-13.924201928595295
0.5279175968086861,-16.22833115656995
1.1614240832710305,-16.652817542192135
0.0463940094653336,-18.84427686964651
0.3245233927426312,-20.80232487168423
0.6374541378589521,-21.64936948703292
0.9735701782278936,-21.102526058167705
1.2980935709705248,-22.346178476221123
2.155772643332344,-22.992177746640834
3.1641119218399116,-21.48414592698099
3.26842806527819,-19.02707575798712
3.2800207129045003,-18.633907718424226
3.546589710114837,-20.740208943828513
0.03462862778249875,-12.20554258783605
0.1269775064516956,-10.702721759268607
0.034253001449741735,-10.496861360442562
0.06846691826343726,-8.73587022101024
0.3879908119903126,-7.194407965895409
0.7759903303537513,-6.267966807964755
1.335157144375783,-5.806149313235358
2.3850238541564095,-3.892917693960675
0.10199041258995384,-2.3936478432528587
0.0564942385617053,-2.5209086034576873
0.23726028630011267,-3.012461574378645
0.044924657587652995,-0.4044950678107444
0.12354066624046936,0.1686737044463679
0.0778466372882932,1.7362328486155727
0.28913980441530857,0.8587961316265365
0.4114714465322144,1.0943558840223018
0.18832189572078595,-0.7880123157566815
0.8086803530363631,1.1614930811855673
0.897305404581474,0.9836767968072868
1.2074846332392626,0.5606638240513453
1.6838337206066092,2.704227071412852
2.414977718228625,5.097066272930189
2.6919246654945215,5.521409728729154
3.5227655072922124,3.8466026459782072
3.733239440024226,4.200231831747359
3.7553999287855535,4.189686354421743
4.807794947695922,6.435469288557409
5.793725403822507,6.5145823799206966
6.137136913872187,6.680037540977716
6.934745474277986,10.236874485701538
7.43325505040666,12.709434007744072
7.987148944938454,13.604627238023154
9.60451810276128,14.632356206713586
0.2426930137892151,-3.925691739221002
0.6949860697273625,-3.610308954894106
0.7611720130079281,-2.2454387101200664
0.8273579562884936,-1.7018896032570638
0.021893697996726632,-1.6748755389747647
0.03284054699508995,-0.8539509640568134
0.19700153197435982,-0.5263771730261965
0.021791145747194453,-1.3837400958354378
0.33703541712788226,-2.868983643450014
0.32429255737777113,-3.3185094772536727
0.6269612124757875,-1.0442718169104663
0.735055982567605,-0.40292141914877466
0.237497136814906,-3.1165509887252396
0.4426169112292781,-1.6373911475198264
1.0687659431329641,-0.43649228343850255
1.1011515419523228,-5.2286877891212376
1.2199042285691883,-4.841530388170253
1.5329787445210312,-4.28680635013894
2.2023113203234703,-3.079802846802695
0.2355221197709532,6.084341689453605
0.2767371104643788,5.742338684196983
0.6279897360887183,5.5377015157946285
0.6812127838609918,7.587613349372151
1.1389033843329344,7.084412172301765
1.905261675653842,8.094616740493638
0.24452023549733662,8.078441525241399
0.26578780192319795,8.837012185560933
0.5634688422851781,8.638941448209682
0.946203925950584,9.509499607680262
0.9568295979635048,9.156288583065235
1.4884052018099008,8.040143161885767
1.7541930037330986,7.89957270108461
2.3282956292312074,8.871224178544603
2.7429239513353956,9.947527481623526
3.370187381698148,10.001104663139019
4.252604830771167,11.248062577640908
5.220068211947603,12.821088176715087
6.400166701382603,14.561562427884066
6.602168026428236,14.490613065501199
7.133743630274632,15.294792036326923
8.228788076406206,17.400366886200313
8.324467791722553,17.337349375204546
9.132464980705077,19.34011763567504
10.259402665275434,19.96208712603676
11.08866742068382,18.904706094967764
11.120560659122601,24.222488480389764
12.492026690390304,26.096469437558532
13.214969836069404,24.905062495519612
13.693384635051157,24.747470143344838
14.7777952979698,27.282926793983137
15.351897923467908,27.254453905647143
16.819051781251968,29.703484314543644
16.957258518220026,30.67468812859969
17.01041932308467,33.307713058130396
18.76461232681777,36.00313203554752
20.763341788448223,39.94365324037886
21.27364982586876,37.9068177420661
22.17733484136764,37.77322770304144
1.036163393910843,5.8012824718977845
1.3004898848814894,6.55597519723436
1.9771650564379972,7.7337916511166975
2.167480452601036,5.554954563339394
2.653840227994505,5.104808258738814
3.076764226868407,5.8252471625925795
3.5419733656857946,5.524490957666688
4.652147854404245,6.586829032274166
5.815182801354221,9.149081003989929
6.50243329119877,10.980435430242029
0.12528201995909535,3.4078971169088623
0.2608786342723255,2.406356327999143
0.31305754568043165,2.313408471383341
0.7095902036760895,2.658958212006718
1.2417848467791823,3.032547300392256
1.3356973336528501,3.246958853236275
1.6487548793332818,1.9204218128315649
2.1809495224363746,3.3923622547945995
2.316603546159707,2.959081962403166
2.8592355638212417,3.953164088457379
3.266205596375341,4.455237344957448
3.3288139209577863,5.192139022327344
0.3729416916026866,-0.8214629620139127
0.4143805355197994,-0.9258289972714974
0.8504910675336298,-0.020674113289883
0.9017289542373904,-0.6824485978315037
1.3013594535542707,-0.36337050999793663
1.8854354000792413,-3.519585113923793
2.3977829959012817,-3.0761158059588256
2.653956793812302,-3.547371312191612
2.6949455396145323,-2.4747246174998674
3.248281881238803,-2.202925091496982
4.395935492485683,-1.082531729039895
5.000509720813715,-0.26965807622564275
5.379649756131426,0.6930983803606124
5.953476561754866,3.1924170234753926
6.260880428565755,4.919107821238322
6.609280858982766,4.586351034856975
6.855205515992256,-2.0462052575675997
7.920889453438567,-1.146226098710067
8.730399592973859,-1.1114829540378446
9.908800626925329,-0.09099389526937612
10.113736538132589,0.19379635952990684
0.5205696946778179,-1.231271249245652
0.3142156664112709,-2.491100138539257
0.5257347621150091,-0.3252359963505455
0.727935693100115,1.1813789631047804
0.7987067902920104,1.5083527171941682
0.8492608797738287,0.5608270148560424
1.3244415524070194,0.5327912710970155
2.0321525243259737,2.2600565299545847
2.4871161892490874,1.6588969975543222
0.48814293402747294,0.32035208407197185
0.4033087225455129,-2.8740776909722223
0.5213519472741763,-3.6685446309030394
1.50502297223669,-2.6365719185699072
1.6427363153462946,-3.4803438362708548
1.6525676221295962,-5.001000032126175
2.0460375330774694,-4.197630275471857
2.223098617763295,-3.853120495232128
0.048835874651707224,-6.90834468225069
0.12696284226280735,-6.190105318618983
0.6738963233903572,-5.368730824300215
0.9278220079159719,-5.116327204747553
1.884950011407953,-2.8668099538765657
2.9885707362384393,-1.5604580924040787
3.105772364617552,-2.358629532793593
4.346124596902849,0.18378629843660513
4.629356277004473,0.10240498981927046
4.990722376025505,1.1924379899933213
5.625551489956158,2.5354492882902964
0.2241892345736597,4.327862718601605
0.2729299047586184,4.564564470510611
0.009644331615818381,-0.47251482949810947
0.43377381676170806,-1.510308398457221
0.5398087238531988,-1.2405493075315168
0.4000363629783895,-1.9412821891758612
1.0953438892065683,-0.8474550119921977
1.609672203446068,-0.02904782943362715
1.8382706395327923,1.4845709446354385
0.16016409451938624,-8.002267867556535
0.23069114484071096,-10.42360709042547
0.32297323488502366,-11.48860990407318
0.6459394296350119,-10.671494435934271
0.6551620065314149,-12.8274240369998
0.9043123854350026,-12.049541405112967
0.9689056243850002,-12.020128179800063
1.1719149582664314,-13.043885545972945
1.5779265858942588,-13.285210305476197
1.8732180098200029,-11.876996133502498
2.9159394500514035,-10.255680077388936
3.0728077389106785,-9.320259739335317
3.349639928773546,-8.840934404906122
4.217033846082795,-7.71676483693015
5.4443124262677856,-7.582711212938953
6.597768150471341,-4.880460760551584
6.985327584171326,-4.6130966122007635
7.317523395952753,-3.3452812909992593
7.917321780565609,-0.3106499205828891
9.015413882850604,1.1359054400756317
9.587523416369145,1.806487632602384
9.615212267463459,0.5819292624637983
9.744398745363455,0.7258962296234865
10.270374273994875,0.8432740773740195
10.796349802626294,1.5206385109618783
11.202361430254122,2.275792097698108
11.986716954820567,4.130847719504478
12.752606205189101,7.139079621504579
13.038668012083406,8.011463521754179
13.703059635646259,9.39906034115436
14.072159835283369,9.75085259218749
14.367444219074077,10.010768298090959
15.050295076699808,10.319357214791909
16.75740814049406,12.60392734948945
17.431022340953316,13.578445955146359
17.689402336888342,12.443953456586264
18.639848727210467,23.99909731376429
19.14736502177901,23.601916978920077
19.91326131228258,24.668735806966037
20.9283009415547,26.339128313431083
21.546558560230434,26.546695584543826
22.238631994752566,25.335240244455697
23.373628484893242,26.962908408954284
23.62277886379683,23.547186521236533
24.831598209918944,27.792781296463232
25.92969031220394,29.94892477998363
26.760172801522472,24.97165050895471
27.470705470107482,25.54707661688568
28.162778904629615,31.894672212882163
29.380827867783168,33.47707193941943
30.386637880023848,32.80752810052354
32.158351222903136,41.17247776740163
33.41330457391237,42.51661740406904
35.17578829976022,44.540926570145686
36.061641451132346,45.836342497598814
0.01835227903306386,6.921241735406385
0.5323071181425337,7.418343900422812
1.4959593126962971,9.251840245755638
2.083330269952152,6.9078591700614815
2.266888070353437,6.5546093501316145
0.15508647516900792,-0.10050307301843113
0.2450505012875036,-0.4549176447460816
0.30858955013924094,-0.43699539652431896
0.6080941796056964,-0.8218441314239991
0.8894566656554614,0.07326175209748968
1.0346699822934065,0.036684625083901294
1.1708122272230064,1.2948881164594956
1.8061334709181787,2.23680387682396
2.777271328842068,5.2744527180892495
2.9860236943317506,6.230707924163718
3.167542071249737,4.920798462708144
3.721182122676481,5.863500295380117
3.802870239427129,5.925086240089039
4.937377406370095,9.53790881889992
0.2801420366249534,8.0743124470445
1.0211502308122733,7.73304237660971
1.6627542982046586,7.002391810284539
2.2139928579051857,7.956751393769334
2.720045216536633,9.112863371614017
3.0544051788874405,9.684936155735231
3.4339444478610255,11.061201223387613
3.4700920298270295,5.88841128393311
3.958074044698626,2.549867440345284
4.31954296991236,5.062335426324856
4.364722276535138,3.902482454843977
4.382799514741292,2.891981153570825
0.4353669301445741,-2.329110001083883
0.7907590986373922,-1.0926036008335895
1.0750836793054086,-0.7813859761116482
1.3594014813023236,0.4143458185700788
1.67037301806909,0.4517936281490814
2.06130575914541,0.11793273107053007
2.132386904312414,-4.530184107711673
2.7010225083062447,-5.2963226542015835
3.625057059463994,-4.969115265963209
3.660597632047496,0.10144850137597183
3.998222903584114,4.599716289621835
4.113731459148271,12.09229361858258
5.135500890242875,14.489090294176515
0.21011894694852276,6.606420913777603
0.7616903670846201,7.613590647540073
0.39147190969026713,17.414849293804586
0.46899926503562306,19.139818458062255
0.6821825234618364,19.198077080793368
0.16132700808980155,13.726823556984854
0.3861644340718043,19.804482786733676
0.47011851500679197,18.454795321667532
0.7387549215261837,20.95738062955798
1.86366787232703,21.25748344718361
2.333786387333822,19.932957857463443
2.66118680762942,18.180252165478183
3.366354972943895,17.643990488144713
0.14217460013313954,12.964826766420467
0.01668830566662175,15.586149806425995
0.11679268077136123,15.860684315824681
0.3670663479807055,16.23545756467913
0.7817654929408112,18.834870616855397
1.4970022075371745,20.499829684914513
1.7465057480293427,20.044022394539798
2.9191571600098656,15.908506091652733
3.1520300922005746,18.06784808613898
