AAPL;MSFT;AMZN;GOOGL;META;BRK-B;JNJ;JPM;V;PG;XOM;VZ;INTC;CSCO;KO;HD;MRK;PFE;DIS;WMT;BA;GS;MMM;AXP;CAT;TRV;MCD;IBM;JPM;NKE;GOOG;TSLA;NVDA;ADBE;NFLX;CRM;PYPL;AVGO;AMGN;TXN
21.07.2010;157062,4253;0,332677897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.07.2010;158273,7093;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.07.2010;158273,7093;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.07.2010;158273,7093;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.07.2010;158273,7093;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.07.2010;158273,7093;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.07.2010;158247,3579;0,166520711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.07.2010;158394,0082;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2010;158394,0082;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.08.2010;158394,0082;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.08.2010;158394,0082;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.08.2010;158394,0082;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.08.2010;158367,6413;0,166491583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.08.2010;157963,402;0,164358577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.08.2010;157539,6007;0,162110597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.08.2010;156574,6794;0,490172742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.08.2010;156579,1315;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.08.2010;156579,1315;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.08.2010;156553,0848;0,166376287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.08.2010;157097,665;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.08.2010;157097,665;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.08.2010;157071,5306;0,166385022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.08.2010;157094,6962;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.08.2010;157094,6962;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.08.2010;157094,6962;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.08.2010;157094,6962;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.08.2010;157094,6962;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2010;157094,6962;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.08.2010;157068,5616;0,166390067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.08.2010;157413,8473;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.2010;157413,8473;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.09.2010;157413,8473;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09.2010;157413,8473;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.09.2010;157387,6638;0,166363225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.09.2010;157935,4657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.09.2010;157935,4657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.09.2010;157935,4657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.09.2010;157935,4657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.09.2010;157935,4657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.09.2010;157935,4657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.09.2010;157935,4657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.09.2010;157882,907;0,332896843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.09.2010;159311,4231;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.09.2010;159311,4231;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.09.2010;159284,9131;0,166431205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.09.2010;158973,5317;0,498151714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.09.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.09.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.09.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.09.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.09.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.10.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.10.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.10.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.10.2010;160240,2732;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.10.2010;160213,6071;0,166441044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.10.2010;160443,5641;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.10.2010;160443,5641;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.10.2010;160443,5641;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.10.2010;160390,2079;0,332664706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.10.2010;158174,0706;0,656690475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.10.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.11.2010;161003,0606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.11.2010;160976,2542;0,166524126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.11.2010;160787,3102;0,165544694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.11.2010;160856,7555;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.11.2010;160856,7555;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.11.2010;160856,7555;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.11.2010;160803,2266;0,332884472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.11.2010;159526,9349;0,660713709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.11.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.11.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.11.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.11.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.12.2010;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2011;160904,5759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2011;160877,8254;0,166278475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.01.2011;161460,0344;0,166509255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.01.2011;160762,4856;0,329539642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.01.2011;160592,2836;0,328829062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.01.2011;160547,4936;0,328641817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.01.2011;160156,3276;0,327002091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.01.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.01.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.01.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.02.2011;162806,5668;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.02.2011;162725,3122;0,49933633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.02.2011;162932,8571;0,498512911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2011;163011,0133;0,331487235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2011;163862,3609;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.02.2011;163862,3609;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.2011;163807,8123;0,333003891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.03.2011;163962,2777;0,164889021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.03.2011;164454,9836;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.03.2011;164454,9836;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2011;164454,9836;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.03.2011;164454,9836;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.03.2011;164454,9836;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.03.2011;164427,6201;0,166416867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.03.2011;164526,3421;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2011;164526,3421;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.03.2011;164498,952;0,166506598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.03.2011;163656,9575;0,495220125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.03.2011;163807,7423;0,326159919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.03.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.04.2011;164005,7631;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.04.2011;163978,4663;0,166465703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.04.2011;163875,3312;0,499294768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2011;162886,7581;0,662938881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.04.2011;163130,6233;0,328760342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.04.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.04.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.04.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.04.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.04.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.04.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.04.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.05.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.05.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.05.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.05.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.05.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.05.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.05.2011;163508,4622;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.05.2011;163481,2608;0,166388795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.05.2011;163395,1608;0,165949529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05.2011;162789,9638;0,329476408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.05.2011;162454,3526;0,328091186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.05.2011;163555,8867;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.2011;163501,4317;0,333055416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.2011;163305,8356;0,332256598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.06.2011;163253,6743;0,332043246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.06.2011;161870,5605;0,493008536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.06.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.07.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.07.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.07.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2011;162164,4968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.07.2011;162110,5566;0,332737369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.07.2011;162028,8664;0,499011506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.07.2011;162073,5563;0,165067026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.07.2011;161804,9721;0,33036475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.07.2011;161782,6787;0,3325803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.07.2011;160827,4369;0,328616131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.07.2011;161930,7391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.07.2011;161903,805;0,166358777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.2011;161838,003;0,33254334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
