AAPL;MSFT;AMZN;GOOGL;META;BRK-B;JNJ;JPM;V;PG;XOM;VZ;INTC;CSCO;KO;HD;MRK;PFE;DIS;WMT;BA;GS;MMM;AXP;CAT;TRV;MCD;IBM;JPM;NKE;GOOG;TSLA;NVDA;ADBE;NFLX;CRM;PYPL;AVGO;AMGN;TXN;
percent/trade;1,03
hitrate;0,74
Number of trades;119
Return;11,39
2015-01-02;100000,0;0,0831909954
2015-01-05;99958,600805;0,1656225733120895
2015-01-06;99625,099885;0,3566623290116263
2015-01-07;99943,57907900002;0,0
2015-01-08;99943,57907900002;0,0
2015-01-09;99943,57907900002;0,0
2015-01-12;99943,57907900002;0,0
2015-01-13;99943,57907900002;0,0
2015-01-14;99943,57907900002;0,0
2015-01-15;99943,57907900002;0,0
2015-01-16;99943,57907900002;0,0
2015-01-20;99943,57907900002;0,0
2015-01-21;99943,57907900002;0,0
2015-01-22;99943,57907900002;0,0
2015-01-23;99943,57907900002;0,0
2015-01-26;99943,57907900002;0,0
2015-01-27;99943,57907900002;0,0
2015-01-28;99943,57907900002;0,0
2015-01-29;99943,57907900002;0,0
2015-01-30;99943,57907900002;0,0
2015-02-02;99943,57907900002;0,0
2015-02-03;99943,57907900002;0,0
2015-02-04;99943,57907900002;0,0
2015-02-05;99943,57907900002;0,0
2015-02-06;99943,57907900002;0,0
2015-02-09;99943,57907900002;0,0
2015-02-10;99943,57907900002;0,0
2015-02-11;99943,57907900002;0,0
2015-02-12;99943,57907900002;0,0
2015-02-13;99943,57907900002;0,0
2015-02-17;99943,57907900002;0,0
2015-02-18;99943,57907900002;0,0
2015-02-19;99943,57907900002;0,0
2015-02-20;99943,57907900002;0,0
2015-02-23;99943,57907900002;0,0
2015-02-24;99943,57907900002;0,0
2015-02-25;99943,57907900002;0,0
2015-02-26;99943,57907900002;0,0
2015-02-27;99943,57907900002;0,0
2015-03-02;99943,57907900002;0,0
2015-03-03;99943,57907900002;0,0
2015-03-04;99943,57907900002;0,0
2015-03-05;99943,57907900002;0,0
2015-03-06;99943,57907900002;0,0
2015-03-09;99943,57907900002;0,0
2015-03-10;99943,57907900002;0,11095910844091575
2015-03-11;99946,43865000001;0,0
2015-03-12;99946,43865000001;0,0
2015-03-13;99946,43865000001;0,0
2015-03-16;99946,43865000001;0,11097727028415733
2015-03-17;99855,752594;0,11016988600275211
2015-03-18;99976,66690600001;0,0
2015-03-19;99976,66690600001;0,0
2015-03-20;99976,66690600001;0,0
2015-03-23;99976,66690600001;0,0
2015-03-24;99976,66690600001;0,0
2015-03-25;99976,66690600001;0,0
2015-03-26;99976,66690600001;0,0
2015-03-27;99976,66690600001;0,0
2015-03-30;99976,66690600001;0,0
2015-03-31;99976,66690600001;0,0
2015-04-01;99976,66690600001;0,11109711967536515
2015-04-02;99961,706906;0,22192817772570894
2015-04-06;100201,06799400001;0,0
2015-04-07;100201,06799400001;0,0
2015-04-08;100201,06799400001;0,0
2015-04-09;100201,06799400001;0,11070690115462882
2015-04-10;100183,51839900002;0,22110223941008142
2015-04-13;100445,41866900002;0,0
2015-04-14;100445,41866900002;0,0
2015-04-15;100445,41866900002;0,0
2015-04-16;100445,41866900002;0,0
2015-04-17;100445,41866900002;0,11098206378864386
2015-04-20;100764,19825500002;0,0
2015-04-21;100764,19825500002;0,0
2015-04-22;100764,19825500002;0,0
2015-04-23;100764,19825500002;0,0
2015-04-24;100764,19825500002;0,0
2015-04-27;100764,19825500002;0,0
2015-04-28;100764,19825500002;0,11098709356768054
2015-04-29;100765,76125500002;0,0
2015-04-30;100765,76125500002;0,0
2015-05-01;100765,76125500002;0,0
2015-05-04;100765,76125500002;0,0
2015-05-05;100765,76125500002;0,0
2015-05-06;100765,76125500002;0,0
2015-05-07;100765,76125500002;0,0
2015-05-08;100765,76125500002;0,0
2015-05-11;100765,76125500002;0,0
2015-05-12;100765,76125500002;0,0
2015-05-13;100765,76125500002;0,0
2015-05-14;100765,76125500002;0,0
2015-05-15;100765,76125500002;0,0
2015-05-18;100765,76125500002;0,0
2015-05-19;100765,76125500002;0,0
2015-05-20;100765,76125500002;0,0
2015-05-21;100765,76125500002;0,0
2015-05-22;100765,76125500002;0,0
2015-05-26;100765,76125500002;0,0
2015-05-27;100765,76125500002;0,0
2015-05-28;100765,76125500002;0,0
2015-05-29;100765,76125500002;0,0
2015-06-01;100765,76125500002;0,0
2015-06-02;100765,76125500002;0,0
2015-06-03;100765,76125500002;0,0
2015-06-04;100765,76125500002;0,0
2015-06-05;100765,76125500002;0,0
2015-06-08;100765,76125500002;0,0
2015-06-09;100765,76125500002;0,0
2015-06-10;100765,76125500002;0,0
2015-06-11;100765,76125500002;0,0
2015-06-12;100765,76125500002;0,0
2015-06-15;100765,76125500002;0,0
2015-06-16;100765,76125500002;0,0
2015-06-17;100765,76125500002;0,0
2015-06-18;100765,76125500002;0,0
2015-06-19;100765,76125500002;0,0
2015-06-22;100765,76125500002;0,0
2015-06-23;100765,76125500002;0,0
2015-06-24;100765,76125500002;0,0
2015-06-25;100765,76125500002;0,0
2015-06-26;100765,76125500002;0,0831141461910449
2015-06-29;100425,50136100003;0,16303429334292904
2015-06-30;100632,86114500003;0,11108526863697765
2015-07-01;100700,34314500002;0,0
2015-07-02;100700,34314500002;0,0
2015-07-06;100700,34314500002;0,0
2015-07-07;100700,34314500002;0,0
2015-07-08;100700,34314500002;0,0
2015-07-09;100700,34314500002;0,0
2015-07-10;100700,34314500002;0,0
2015-07-13;100700,34314500002;0,0
2015-07-14;100700,34314500002;0,0
2015-07-15;100700,34314500002;0,0
2015-07-16;100700,34314500002;0,0
2015-07-17;100700,34314500002;0,0
2015-07-20;100700,34314500002;0,0
2015-07-21;100700,34314500002;0,0
2015-07-22;100700,34314500002;0,0
2015-07-23;100700,34314500002;0,0
2015-07-24;100700,34314500002;0,0
2015-07-27;100700,34314500002;0,0
2015-07-28;100700,34314500002;0,0
2015-07-29;100700,34314500002;0,0
2015-07-30;100700,34314500002;0,0
2015-07-31;100700,34314500002;0,0
2015-08-03;100700,34314500002;0,0
2015-08-04;100700,34314500002;0,0
2015-08-05;100700,34314500002;0,0
2015-08-06;100700,34314500002;0,0
2015-08-07;100700,34314500002;0,11106286313141836
2015-08-10;100729,87514500003;0,16637269064292948
2015-08-11;100635,53532300003;0,33211271708077655
2015-08-12;100839,02496600003;0,0
2015-08-13;100839,02496600003;0,0
2015-08-14;100839,02496600003;0,0
2015-08-17;100839,02496600003;0,0
2015-08-18;100839,02496600003;0,0
2015-08-19;100839,02496600003;0,0
2015-08-20;100839,02496600003;0,0
2015-08-21;100839,02496600003;0,30448256573635457
2015-08-24;98969,35049600001;0,5949676274815996
2015-08-25;99862,15082300002;0,35178032510300233
2015-08-26;101637,78982700003;0,0
2015-08-27;101637,78982700003;0,0
2015-08-28;101637,78982700003;0,0
2015-08-31;101637,78982700003;0,0
2015-09-01;101637,78982700003;0,0
2015-09-02;101637,78982700003;0,0
2015-09-03;101637,78982700003;0,0
2015-09-04;101637,78982700003;0,11095676589579051
2015-09-08;102056,79382700003;0,0
2015-09-09;102056,79382700003;0,0
2015-09-10;102056,79382700003;0,0
2015-09-11;102056,79382700003;0,0
2015-09-14;102056,79382700003;0,0
2015-09-15;102056,79382700003;0,0
2015-09-16;102056,79382700003;0,0
2015-09-17;102056,79382700003;0,0
2015-09-18;102056,79382700003;0,0
2015-09-21;102056,79382700003;0,0
2015-09-22;102056,79382700003;0,0
2015-09-23;102056,79382700003;0,0
2015-09-24;102056,79382700003;0,0
2015-09-25;102056,79382700003;0,0
2015-09-28;102056,79382700003;0,11063281290356303
2015-09-29;102148,83329600003;0,0
2015-09-30;102148,83329600003;0,0
2015-10-01;102148,83329600003;0,0
2015-10-02;102148,83329600003;0,0
2015-10-05;102148,83329600003;0,0
2015-10-06;102148,83329600003;0,0
2015-10-07;102148,83329600003;0,0
2015-10-08;102148,83329600003;0,0
2015-10-09;102148,83329600003;0,0
2015-10-12;102148,83329600003;0,0
2015-10-13;102148,83329600003;0,0
2015-10-14;102148,83329600003;0,0
2015-10-15;102148,83329600003;0,0
2015-10-16;102148,83329600003;0,0
2015-10-19;102148,83329600003;0,0
2015-10-20;102148,83329600003;0,0
2015-10-21;102148,83329600003;0,0
2015-10-22;102148,83329600003;0,0
2015-10-23;102148,83329600003;0,0
2015-10-26;102148,83329600003;0,0
2015-10-27;102148,83329600003;0,0
2015-10-28;102148,83329600003;0,0
2015-10-29;102148,83329600003;0,0
2015-10-30;102148,83329600003;0,0
2015-11-02;102148,83329600003;0,0
2015-11-03;102148,83329600003;0,0
2015-11-04;102148,83329600003;0,0
2015-11-05;102148,83329600003;0,0
2015-11-06;102148,83329600003;0,0
2015-11-09;102148,83329600003;0,0
2015-11-10;102148,83329600003;0,0
2015-11-11;102148,83329600003;0,0
2015-11-12;102148,83329600003;0,0
2015-11-13;102148,83329600003;0,0832892528037631
2015-11-16;102320,13329600003;0,0
2015-11-17;102320,13329600003;0,0
2015-11-18;102320,13329600003;0,0
2015-11-19;102320,13329600003;0,0
2015-11-20;102320,13329600003;0,0
2015-11-23;102320,13329600003;0,0
2015-11-24;102320,13329600003;0,0
2015-11-25;102320,13329600003;0,0
2015-11-27;102320,13329600003;0,0
2015-11-30;102320,13329600003;0,0
2015-12-01;102320,13329600003;0,0
2015-12-02;102320,13329600003;0,0
2015-12-03;102320,13329600003;0,0
2015-12-04;102320,13329600003;0,0
2015-12-07;102320,13329600003;0,0
2015-12-08;102320,13329600003;0,0
2015-12-09;102320,13329600003;0,0
2015-12-10;102320,13329600003;0,0
2015-12-11;102320,13329600003;0,1108696767642256
2015-12-14;102457,68298100003;0,0
2015-12-15;102457,68298100003;0,0
2015-12-16;102457,68298100003;0,0
2015-12-17;102457,68298100003;0,0
2015-12-18;102457,68298100003;0,0
2015-12-21;102457,68298100003;0,0
2015-12-22;102457,68298100003;0,0
2015-12-23;102457,68298100003;0,0
2015-12-24;102457,68298100003;0,0
2015-12-28;102457,68298100003;0,0
2015-12-29;102457,68298100003;0,0
2015-12-30;102457,68298100003;0,0
2015-12-31;102457,68298100003;0,0
2016-01-04;102457,68298100003;0,0
2016-01-05;102457,68298100003;0,22035868755871443
2016-01-06;102050,34196700003;0,43841175044241965
2016-01-07;101149,62341300002;0,6545817821946573
2016-01-08;100849,72188900004;0,7646340314143291
2016-01-11;100712,06020100004;0,5420392401073922
2016-01-12;101236,25039400003;0,0
2016-01-13;101236,25039400003;0,0
2016-01-14;101236,25039400003;0,0
2016-01-15;101236,25039400003;0,0
2016-01-19;101236,25039400003;0,0
2016-01-20;101236,25039400003;0,0
2016-01-21;101236,25039400003;0,0
2016-01-22;101236,25039400003;0,0
2016-01-25;101236,25039400003;0,0
2016-01-26;101236,25039400003;0,0
2016-01-27;101236,25039400003;0,0
2016-01-28;101236,25039400003;0,0
2016-01-29;101236,25039400003;0,0
2016-02-01;101236,25039400003;0,0
2016-02-02;101236,25039400003;0,0
2016-02-03;101236,25039400003;0,0
2016-02-04;101236,25039400003;0,0
2016-02-05;101236,25039400003;0,0
2016-02-08;101236,25039400003;0,0
2016-02-09;101236,25039400003;0,10997078480950753
2016-02-10;101188,82020800003;0,10955360185258459
2016-02-11;100920,05030100004;0,21792943769254208
2016-02-12;101734,28122300003;0,0
2016-02-16;101734,28122300003;0,0
2016-02-17;101734,28122300003;0,0
2016-02-18;101734,28122300003;0,0
2016-02-19;101734,28122300003;0,0
2016-02-22;101734,28122300003;0,0
2016-02-23;101734,28122300003;0,0
2016-02-24;101734,28122300003;0,0
2016-02-25;101734,28122300003;0,0
2016-02-26;101734,28122300003;0,0
2016-02-29;101734,28122300003;0,0
2016-03-01;101734,28122300003;0,0
2016-03-02;101734,28122300003;0,0
2016-03-03;101734,28122300003;0,0
2016-03-04;101734,28122300003;0,0
2016-03-07;101734,28122300003;0,0
2016-03-08;101734,28122300003;0,0
2016-03-09;101734,28122300003;0,0
2016-03-10;101734,28122300003;0,0
2016-03-11;101734,28122300003;0,0
2016-03-14;101734,28122300003;0,0
2016-03-15;101734,28122300003;0,0
2016-03-16;101734,28122300003;0,0
2016-03-17;101734,28122300003;0,0
2016-03-18;101734,28122300003;0,0
2016-03-21;101734,28122300003;0,0
2016-03-22;101734,28122300003;0,0
2016-03-23;101734,28122300003;0,0
2016-03-24;101734,28122300003;0,0
2016-03-28;101734,28122300003;0,0
2016-03-29;101734,28122300003;0,0
2016-03-30;101734,28122300003;0,0
2016-03-31;101734,28122300003;0,0
2016-04-01;101734,28122300003;0,0
2016-04-04;101734,28122300003;0,0
2016-04-05;101734,28122300003;0,0
2016-04-06;101734,28122300003;0,0
2016-04-07;101734,28122300003;0,0
2016-04-08;101734,28122300003;0,0
2016-04-11;101734,28122300003;0,0
2016-04-12;101734,28122300003;0,0
2016-04-13;101734,28122300003;0,0
2016-04-14;101734,28122300003;0,0
2016-04-15;101734,28122300003;0,0
2016-04-18;101734,28122300003;0,0
2016-04-19;101734,28122300003;0,0
2016-04-20;101734,28122300003;0,0
2016-04-21;101734,28122300003;0,0
2016-04-22;101734,28122300003;0,0
2016-04-25;101734,28122300003;0,0
2016-04-26;101734,28122300003;0,0
2016-04-27;101734,28122300003;0,0
2016-04-28;101734,28122300003;0,0
2016-04-29;101734,28122300003;0,0
2016-05-02;101734,28122300003;0,0
2016-05-03;101734,28122300003;0,0
2016-05-04;101734,28122300003;0,0
2016-05-05;101734,28122300003;0,11103142288133919
2016-05-06;101915,84149000002;0,0
2016-05-09;101915,84149000002;0,0
2016-05-10;101915,84149000002;0,0
2016-05-11;101915,84149000002;0,0
2016-05-12;101915,84149000002;0,0
2016-05-13;101915,84149000002;0,0
2016-05-16;101915,84149000002;0,0
2016-05-17;101915,84149000002;0,0
2016-05-18;101915,84149000002;0,0
2016-05-19;101915,84149000002;0,0
2016-05-20;101915,84149000002;0,0
2016-05-23;101915,84149000002;0,0
2016-05-24;101915,84149000002;0,0
2016-05-25;101915,84149000002;0,0
2016-05-26;101915,84149000002;0,0
2016-05-27;101915,84149000002;0,0
2016-05-31;101915,84149000002;0,0
2016-06-01;101915,84149000002;0,0
2016-06-02;101915,84149000002;0,0
2016-06-03;101915,84149000002;0,0
2016-06-06;101915,84149000002;0,0
2016-06-07;101915,84149000002;0,0
2016-06-08;101915,84149000002;0,0
2016-06-09;101915,84149000002;0,0
2016-06-10;101915,84149000002;0,0
2016-06-13;101915,84149000002;0,0
2016-06-14;101915,84149000002;0,0
2016-06-15;101915,84149000002;0,0
2016-06-16;101915,84149000002;0,0
2016-06-17;101915,84149000002;0,0
2016-06-20;101915,84149000002;0,0
2016-06-21;101915,84149000002;0,0
2016-06-22;101915,84149000002;0,0
2016-06-23;101915,84149000002;0,0
2016-06-24;101915,84149000002;0,0
2016-06-27;101915,84149000002;0,0
2016-06-28;101915,84149000002;0,0
2016-06-29;101915,84149000002;0,0
2016-06-30;101915,84149000002;0,0
2016-07-01;101915,84149000002;0,0
2016-07-05;101915,84149000002;0,0
2016-07-06;101915,84149000002;0,0
2016-07-07;101915,84149000002;0,0
2016-07-08;101915,84149000002;0,0
2016-07-11;101915,84149000002;0,0
2016-07-12;101915,84149000002;0,0
2016-07-13;101915,84149000002;0,0
2016-07-14;101915,84149000002;0,0
2016-07-15;101915,84149000002;0,0
2016-07-18;101915,84149000002;0,0
2016-07-19;101915,84149000002;0,0
2016-07-20;101915,84149000002;0,0
2016-07-21;101915,84149000002;0,0
2016-07-22;101915,84149000002;0,0
2016-07-25;101915,84149000002;0,0
2016-07-26;101915,84149000002;0,0
2016-07-27;101915,84149000002;0,0
2016-07-28;101915,84149000002;0,0
2016-07-29;101915,84149000002;0,0
2016-08-01;101915,84149000002;0,0
2016-08-02;101915,84149000002;0,0
2016-08-03;101915,84149000002;0,0
2016-08-04;101915,84149000002;0,0
2016-08-05;101915,84149000002;0,0
2016-08-08;101915,84149000002;0,0
2016-08-09;101915,84149000002;0,0
2016-08-10;101915,84149000002;0,0
2016-08-11;101915,84149000002;0,0
2016-08-12;101915,84149000002;0,0
2016-08-15;101915,84149000002;0,0
2016-08-16;101915,84149000002;0,0
2016-08-17;101915,84149000002;0,0
2016-08-18;101915,84149000002;0,0
2016-08-19;101915,84149000002;0,0
2016-08-22;101915,84149000002;0,0
2016-08-23;101915,84149000002;0,0
2016-08-24;101915,84149000002;0,0
2016-08-25;101915,84149000002;0,0
2016-08-26;101915,84149000002;0,0
2016-08-29;101915,84149000002;0,0
2016-08-30;101915,84149000002;0,0
2016-08-31;101915,84149000002;0,0
2016-09-01;101915,84149000002;0,0
2016-09-02;101915,84149000002;0,0
2016-09-06;101915,84149000002;0,0
2016-09-07;101915,84149000002;0,0
2016-09-08;101915,84149000002;0,0
2016-09-09;101915,84149000002;0,11043032923497277
2016-09-12;102174,84128000002;0,0
2016-09-13;102174,84128000002;0,0
2016-09-14;102174,84128000002;0,0
2016-09-15;102174,84128000002;0,0
2016-09-16;102174,84128000002;0,0
2016-09-19;102174,84128000002;0,0
2016-09-20;102174,84128000002;0,0
2016-09-21;102174,84128000002;0,0
2016-09-22;102174,84128000002;0,0
2016-09-23;102174,84128000002;0,1660290297149752
2016-09-26;102126,64200300002;0,16563543214808818
2016-09-27;102092,90224400003;0,1653596905556885
2016-09-28;102471,27224400002;0,0
2016-09-29;102471,27224400002;0,0
2016-09-30;102471,27224400002;0,0
2016-10-03;102471,27224400002;0,0
2016-10-04;102471,27224400002;0,0
2016-10-05;102471,27224400002;0,16625712874368592
2016-10-06;103178,43324000001;0,0
2016-10-07;103178,43324000001;0,0
2016-10-10;103178,43324000001;0,0
2016-10-11;103178,43324000001;0,0
2016-10-12;103178,43324000001;0,0
2016-10-13;103178,43324000001;0,0
2016-10-14;103178,43324000001;0,0
2016-10-17;103178,43324000001;0,0
2016-10-18;103178,43324000001;0,0
2016-10-19;103178,43324000001;0,0
2016-10-20;103178,43324000001;0,0
2016-10-21;103178,43324000001;0,0
2016-10-24;103178,43324000001;0,0
2016-10-25;103178,43324000001;0,0
2016-10-26;103178,43324000001;0,0
2016-10-27;103178,43324000001;0,0
2016-10-28;103178,43324000001;0,0
2016-10-31;103178,43324000001;0,0
2016-11-01;103178,43324000001;0,0
2016-11-02;103178,43324000001;0,0
2016-11-03;103178,43324000001;0,0
2016-11-04;103178,43324000001;0,0
2016-11-07;103178,43324000001;0,0
2016-11-08;103178,43324000001;0,0
2016-11-09;103178,43324000001;0,0
2016-11-10;103178,43324000001;0,0
2016-11-11;103178,43324000001;0,0
2016-11-14;103178,43324000001;0,0
2016-11-15;103178,43324000001;0,0
2016-11-16;103178,43324000001;0,0
