AAPL;MSFT;AMZN;GOOGL;META;BRK-B;JNJ;JPM;V;PG;XOM;VZ;INTC;CSCO;KO;HD;MRK;PFE;DIS;WMT;BA;GS;MMM;AXP;CAT;TRV;MCD;IBM;JPM;NKE;GOOG;TSLA;NVDA;ADBE;NFLX;CRM;PYPL;AVGO;AMGN;TXN
percent/trade;0,97; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hitrate;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of trades;767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Return;321,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.08.2022;404930,2364;0,603943016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.08.2022;404425,9817;0,652929819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.08.2022;404743,0537;0,182983196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.08.2022;405700,3633;0,051067861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.08.2022;406006,6133;0,157697436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.08.2022;407378,4137;0,160533794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.08.2022;407792,6122;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.08.2022;407792,6122;0,124746791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.08.2022;408239,4934;0,362025659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.08.2022;407835,9875;0,546627543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.08.2022;403408,7043;0,978579053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.08.2022;393596,9099;0,999920867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.08.2022;392491,0603;0,999920644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.08.2022;394161,4669;0,750854068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.08.2022;399024,5521;0,459514592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.08.2022;392445,185;0,856340651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.08.2022;389842,3902;0,855381505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.08.2022;387593,2228;0,58031951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.08.2022;385294,9325;0,904702578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.2022;386421,3683;0,904980374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.09.2022;382203,9231;0,927179781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.09.2022;378941,3025;0,949909674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.09.2022;384761,3978;0,539650439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.09.2022;385420,4405;0,324467595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.09.2022;387401,3327;0,232763802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.09.2022;390873,7115;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.09.2022;390873,7115;0,726367242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.09.2022;393060,943;0,727889902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.09.2022;387165,1348;0,999890506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.09.2022;384146,775;0,999889646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.09.2022;387364,5836;0,745856607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.09.2022;383039,7783;0,871046974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.09.2022;376330,445;0,911913214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.09.2022;376932,0676;0,91205381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.09.2022;371921,0431;0,999893097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.09.2022;371470,1495;0,867716663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.09.2022;370142,032;0,999932697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.09.2022;378386,196;0,433933953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.09.2022;376173,8787;0,786038893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.09.2022;370873,5138;0,999853909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.10.2022;381945,07;0,642936016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.10.2022;391175,875;0,481422631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.10.2022;389084,9141;0,384931184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.10.2022;386484,3663;0,859638301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.10.2022;378662,8077;0,999913449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.10.2022;376626,0352;0,999912981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.10.2022;371955,5784;0,999911888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.10.2022;371287,5729;0,742064045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.10.2022;381920,1194;0,450475563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.10.2022;379992,2927;0,792617432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022;387236,8139;0,796497196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.10.2022;390631,9324;0,210028913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.10.2022;389937,051;0,339961739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.10.2022;388938,4909;0,701051126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.10.2022;396906,1186;0,497206032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022;400193,8059;0,334033669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.10.2022;401012,1962;0,33539278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.10.2022;400677,3957;0,791935743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.10.2022;395477,647;0,659017275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.10.2022;400395,9097;0,871112588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022;395928,5753;0,934500401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.2022;383975,2105;0,999104493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.11.2022;369327,1874;0,999068976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.11.2022;357931,9012;0,999039335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.11.2022;363763,9599;0,999054737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.11.2022;366546,3581;0,514399624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.2022;366128,6913;0,513845668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.11.2022;359583,6467;0,813830932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.11.2022;387546,1871;0,69113319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.11.2022;396047,8753;0,185310097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.11.2022;394396,5559;0,775152495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.11.2022;394778,0829;0,509359637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.11.2022;394212,7581;0,999511654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.11.2022;394838,2495;0,654813906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.11.2022;397543,476;0,657162848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.11.2022;397265,9317;0,742614793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.11.2022;401615,7735;0,308261881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.11.2022;402772,3187;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.11.2022;402772,3187;0,124659238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.11.2022;401453,6087;0,777343969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.11.2022;400541,9654;0,776837199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.11.2022;410695,1425;0,782354214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.2022;409019,5084;0,689398029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.12.2022;408308,2072;0,844157489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2022;401613,6963;0,999906841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.12.2022;396537,3328;0,999905648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.12.2022;393878,1074;0,999905011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.12.2022;397152,8381;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.12.2022;397152,8381;0,062392455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.12.2022;397448,9368;0,063090971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.12.2022;397642,1083;0,063546115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.12.2022;397719,6566;0,155531669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2022;396243,6556;0,890386866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.12.2022;392742,4587;0,99969117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.12.2022;386509,8133;0,9999059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.12.2022;387954,306;0,99990625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.12.2022;395225,8657;0,749040291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.12.2022;387862,651;0,961996399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.12.2022;391686,3117;0,038044246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.12.2022;391379,031;0,558799288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.12.2022;388331,7563;0,999995093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.12.2022;397255,6256;0,395755247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.12.2022;396865,6248;0,571661241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2023;398173,5724;0,573068277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.01.2023;400681,8868;0,593660222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.01.2023;397006,3951;0,852445275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.01.2023;401829,4941;0,469948791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.01.2023;402974,2058;0,650491403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2023;404323,5257;0,272675111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.01.2023;404907,6041;0,321233388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.01.2023;404282,0016;0,588243642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.01.2023;403998,5285;0,587954725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.01.2023;402440,6809;0,586359698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2023;397624,94;0,790102287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2023;393657,2254;0,892858497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.01.2023;399459,7481;0,761988717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.01.2023;400706,7716;0,503985893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.01.2023;400420,5668;0,627580036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.01.2023;398926,0318;0,87513938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.01.2023;406139,7068;0,664739995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.01.2023;408463,2049;0,77639908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.01.2023;401444,3876;0,886152931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.01.2023;407184,2963;0,887757786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.2023;410957,6181;0,334784649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.02.2023;413559,5128;0,305363345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.02.2023;413142,7185;0,738891983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.02.2023;411633,9604;0,737934946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.02.2023;416312,7253;0,740880186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.02.2023;412371,5651;0,738403699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.02.2023;408681,1894;0,85279563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.02.2023;408723,1133;0,543906196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.02.2023;414500,8637;0,550263713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.02.2023;415057,0423;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.02.2023;415057,0423;0,270052742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.02.2023;413397,6475;0,872242946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.02.2023;411583,6769;0,903726926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.02.2023;404635,6154;0,972109732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.02.2023;404363,4375;0,972090959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.02.2023;405721,6534;0,972184389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2023;403406,9973;0,972024789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.02.2023;404573,332;0,329099429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.02.2023;404277,4782;0,4963573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.2023;402958,0345;0,494708175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.03.2023;406631,9375;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.03.2023;406631,9375;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.03.2023;406631,9375;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2023;406631,9375;0,270281787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.03.2023;406191,4315;0,269490423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.03.2023;402723,9305;0,833536425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.03.2023;403126,0749;0,99958287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.03.2023;402835,9563;0,999582569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2023;413357,9668;0,999593195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.03.2023;409499,1108;0,777070413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.03.2023;416136,1265;0,348762078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.03.2023;410652,7243;0,449624189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.03.2023;412635,0247;0,246823235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.03.2023;413956,3736;0,249227376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2023;413107,4443;0,435480246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.03.2023;415039,731;0,324903879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.03.2023;414464,8065;0,18383974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.03.2023;416648,6071;0,491964979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.03.2023;415669,2183;0,490767961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.03.2023;417147,3345;0,492572369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.03.2023;417284,0506;0,492738619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.03.2023;421052,3222;0,169494949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;0,66034508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
