AKER BP;AKER SOLUTIONS;DNO;EQUINOR;SEADRILL;SUBSEA 7;TGS;VÅR ENERGI;AKASTOR;BLUENORD;BORR DRILLING;BW ENERGY LIMITED;BW OFFSHORE LTD;NORTHERN OCEAN LTD;ODFJELL DRILLING;OKEA;PANORO ENERGY;PGS;SHELF DRILLING;SIEM OFFSHORE;SOLSTAD OFFSHORE;2020 BULKERS;AMSC;AVANCE GAS HOLDING;AWILCO LNG;BELSHIPS;BW LPG;EQVA;FLEX LNG;FRONTLINE;GC RIEBER SHIPPING;GOLDEN OCEAN GROUP;GRAM CAR CARRIERS;HAFNIA LIMITED;JINHUI SHIPP TRANS;KLAVENESS COMBINAT;MPC CONTAINER SHIP;ODFJELL SER. A;ODFJELL SER. B;OKEANIS ECO TANKER;PHILLY SHIPYARD;SAGA PURE;STOLT-NIELSEN;WALLENIUS WILHELMS;MOWI;SALMAR;BAKKAFROST;LERØY SEAFOOD GP;AUSTEVOLL SEAFOOD;GRIEG SEAFOOD;SALMON EVOLUTION;AKER BIOMARINE;ATLANTIC SAPPHIRE;
percent/trade;2,78
hitrate;0,42
Number of trades;52
Return;39,93
2022-05-02;60000,0;0,7458791393438975
2022-05-03;62305,594871520996;0,7552827852649963
2022-05-04;66961,19137859344;0,7722971869906053
2022-05-05;68584,89223194122;0,7776878968067369
2022-05-06;71209,87240123749;0,7858828962162109
2022-05-09;69564,49197292328;0,7808184720834177
2022-05-10;71349,81230831146;0,7863028486538848
2022-05-11;74136,4720659256;0,7943353491948256
2022-05-12;74570,98188495636;0,7955337149390269
2022-05-13;82259,60232830048;0,8146447197919348
2022-05-16;86344,73193836212;0,8234142223030987
2022-05-18;84786,81151485443;0,820169536193788
2022-05-19;85041,44151592255;0,82070798227813
2022-05-20;84164,02227497101;0,8188388431632689
2022-05-23;80593,0004453659;0,8108117137331017
2022-05-24;81212,58256626129;0,8122550575592652
2022-05-25;83023,83117771149;0,8163509028301814
2022-05-27;84168,59215450287;0,8188486791916663
2022-05-30;84534,37087154388;0,8196325177301496
2022-05-31;86130,07320690155;0,8229741242325521
2022-06-01;89696,13063144684;0,7463918287827896
2022-06-02;94381,59062862396;0,7589818999320579
2022-06-03;97304,39207172394;0,7662215325497977
2022-06-07;98998,771027565;0,7702226864173151
2022-06-08;98763,79140377045;0,769675998345353
2022-06-09;95579,21205615997;0,7620018917781487
2022-06-10;93826,55099964142;0,7575561350988147
2022-06-13;88446,92052936554;0,742809907698836
