AAPL;MSFT;AMZN;GOOGL;META;BRK-B;JNJ;JPM;V;PG;XOM;VZ;INTC;CSCO;KO;HD;MRK;PFE;DIS;WMT;BA;GS;MMM;AXP;CAT;TRV;MCD;IBM;JPM;NKE;GOOG;TSLA;NVDA;ADBE;NFLX;CRM;PYPL;AVGO;AMGN;TXN;
percent/trade;0,50
hitrate;0,67
Number of trades;3375
Return;122,10
2007-01-03;99966,728364635;0,3328270906660023
2007-01-04;99763,23337863499;0,3314662051248409
2007-01-05;98692,36122445301;0,6576222694013238
2007-01-08;98279,895341464;0,3271277087984034
2007-01-09;98452,45843135599;0,11104323640249628
2007-01-10;98522,08569535599;0,0
2007-01-11;98522,08569535599;0,0
2007-01-12;98522,08569535599;0,0
2007-01-16;98511,150094966;0,11100875768334795
2007-01-17;98070,54613257799;0,3846799459748078
2007-01-18;96271,71648982898;0,6509629249273949
2007-01-19;96693,72309658899;0,0
2007-01-22;96666,950276909;0,2769593910153103
2007-01-23;96623,052137222;0,21964324605333432
2007-01-24;97277,722598037;0,1661486265132419
2007-01-25;96810,211559463;0,6062277690401686
2007-01-26;96668,82948546301;0,4940057747071548
2007-01-29;96176,83629587002;0,436845619081818
2007-01-30;96752,91230812602;0,0
2007-01-31;96752,91230812602;0,0
2007-02-01;96742,19653812602;0,11076624661687234
2007-02-02;96952,90871552902;0,0
2007-02-05;96952,90871552902;0,0
2007-02-06;96926,01984873302;0,27741639281138275
2007-02-07;97636,95921713501;0,0
2007-02-08;97636,95921713501;0,0
2007-02-09;97609,870348197;0,27752182070694015
2007-02-12;97874,377670474;0,22088417111357866
2007-02-13;97580,95924547399;0,32951039063997895
2007-02-14;97879,71288365699;0,0
2007-02-15;97879,71288365699;0,0
2007-02-16;97852,57544465299;0,27732983910422854
2007-02-20;98008,511815657;0,16639983301322486
2007-02-21;97750,40304683198;0,4417945779140152
2007-02-22;97838,19673430698;0,165618139079194
2007-02-23;97639,17916030699;0,33038479304539226
2007-02-26;97255,89212030699;0,4387707425192585
2007-02-27;93941,993715063;0,6962080137065797
2007-02-28;94646,138226622;0,3282076783166886
2007-03-01;94895,771467044;0,11086848062196093
2007-03-02;94630,00970622702;0,551711381749594
2007-03-05;93705,614334134;0,8236673444964004
2007-03-06;96710,376468193;0,0
2007-03-07;96683,5688222;0,2772719948132961
2007-03-08;97435,380205779;0,0
2007-03-09;97424,583085779;0,11082541652237306
2007-03-12;97451,00870577901;0,0
2007-03-13;97407,75908132902;0,44400594837511287
2007-03-14;97514,15907658302;0,16552894167218624
2007-03-15;97341,45494700101;0,2749915706167971
2007-03-16;97255,08154500101;0,1627549918065295
2007-03-19;97317,34017945101;0,0
2007-03-20;97317,34017945101;0,0
2007-03-21;97317,34017945101;0,0
2007-03-22;97306,55484904202;0,11083868322881212
2007-03-23;97222,14456863001;0,2211635108071654
2007-03-26;97323,66860763001;0,0
2007-03-27;97312,88172763001;0,11084740076027658
2007-03-28;97190,30656360101;0,3867338397621303
2007-03-29;96972,25739483502;0,32989785800019866
2007-03-30;97065,94191157701;0,0
2007-04-02;97055,17231157701;0,1109636894510502
2007-04-03;97235,011911577;0,0
2007-04-04;97235,011911577;0,0
2007-04-05;97224,22307199101;0,11096863770267679
2007-04-09;97271,33709957701;0,0
2007-04-10;97260,55124957702;0,11089645145360931
2007-04-11;97150,63090470502;0,3872708796292324
2007-04-12;97272,14710930402;0,0
2007-04-13;97255,95225287903;0,16651789479055346
2007-04-16;97442,29861354802;0,11091405436629687
2007-04-17;97520,72116754802;0,0
2007-04-18;97520,72116754802;0,0
2007-04-19;97509,91576754802;0,11081334564741888
2007-04-20;97624,53481754803;0,0
2007-04-23;97613,71675754803;0,11082520325365532
2007-04-24;97501,14512754804;0,22089935427758023
2007-04-25;97847,33990473003;0,0
2007-04-26;97836,48095513904;0,11099080307251806
2007-04-27;98021,74650273003;0,0
2007-04-30;97978,44256299303;0,4419741588478375
2007-05-01;98287,29770292406;0,16456775723846964
2007-05-02;98338,39566455405;0,0
2007-05-03;98338,39566455405;0,0
2007-05-04;98338,39566455405;0,0
2007-05-07;98327,49414494605;0,11086949487322341
2007-05-08;98531,97780855405;0,0
2007-05-09;98521,05568855404;0,11086076903730244
2007-05-10;98403,21944970105;0,38645210469397434
2007-05-11;98966,96684852806;0,0
2007-05-14;98956,00391811105;0,11078590467408264
2007-05-15;98878,30848453105;0,22118915157636992
2007-05-16;99149,09556153105;0,0
2007-05-17;99121,60442874106;0,27734753637652715
2007-05-18;99391,33149153406;0,2212485619319133
2007-05-21;99517,56398053406;0,11082214594960602
