AKER BP;AKER SOLUTIONS;DNO;EQUINOR;SEADRILL;SUBSEA 7;TGS;VÅR ENERGI;AKASTOR;BLUENORD;BORR DRILLING;BW ENERGY LIMITED;BW OFFSHORE LTD;NORTHERN OCEAN LTD;ODFJELL DRILLING;OKEA;PANORO ENERGY;PGS;SEACREST PETROLEO;SHELF DRILLING;SIEM OFFSHORE;SOLSTAD OFFSHORE;
percent/trade;2,21
hitrate;0,43
Number of trades;222
Return;25,68
2010-01-04;1000000,0;0,9998286579322815
2010-01-05;1018738,901184082;0,999831809634913
2010-01-06;1035981,2345046997;0,9998346089079495
2010-01-07;1066563,1845207214;0,9998393512262516
2010-01-08;1059639,8085250854;0,9998383015942398
2010-01-11;1067115,2440757751;0,9998394343360103
2010-01-12;1041589,0054244995;0,9998354993506785
2010-01-13;1046905,3437805176;0,9998363347090199
2010-01-14;1070519,9809837341;0,9998399450073215
2010-01-15;1074017,741092682;0,9998404662593895
2010-01-18;1073068,7822532654;0,999840325177144
2010-01-19;1064460,0857086182;0,9998390338256747
2010-01-20;1043546,4528312683;0,9998358079151592
2010-01-21;1021415,7036552429;0,9998322504078355
2010-01-22;997494,7998657227;0,9998282276080621
2010-01-25;1004735,2672271729;0,999829465458905
2010-01-26;997382,203578949;0,9998282082163651
2010-01-27;998207,6130180359;0,9998283502695392
2010-01-28;1008804,5688018799;0,9998301533587204
2010-01-29;1032516,7451171875;0,9998340539574503
2010-02-01;1049166,4266090393;0,9998366874278733
2010-02-02;1086961,6270599365;0,9998423660380892
2010-02-03;1083882,1933364868;0,9998419181819096
2010-02-04;1051528,822429657;0,9998370543307386
2010-02-05;1028890,4216995239;0,9998334690807642
2010-02-08;983340,3303794861;0,999825755069303
2010-02-09;996925,2735214233;0,9998281294774348
2010-02-10;996827,3767929077;0,9998281125983219
2010-02-11;1018317,2739181519;0,9998317399968487
2010-02-12;1006162,0545196533;0,999829707285274
2010-02-15;998558,7180709839;0,999828410623614
2010-02-16;1024452,7983474731;0,9998327477185919
2010-02-17;1053136,659439087;0,9998373031019452
2010-02-18;1064660,296005249;0,999839064095504
2010-02-19;1068412,7973213196;0,9998396293378851
2010-02-22;1084076,384918213;0,9998419464992484
2010-02-23;1062459,785106659;0,9998387307735123
2010-02-24;1058981,317642212;0,9998382010476823
2010-02-25;1024021,6917114258;0,9998326773064424
2010-02-26;1034312,6450538635;0,9998343420932366
2010-03-01;1072374,1298942566;0,808320142852169
2010-03-02;1082442,7280197144;0,8101030985692788
2010-03-03;1089671,3919487;0,8113628369562282
2010-03-04;1084947,1754684448;0,8105414487683147
2010-03-05;1109574,1953277588;0,8147464848293068
2010-03-08;1107864,147075653;0,8144605360054818
2010-03-09;1112305,5981941223;0,8152013975647661
2010-03-10;1118544,7316818237;0,8162321861566542
2010-03-11;1122633,3659362793;0,8169014691134453
2010-03-12;1132754,6751213074;0,8185374781126832
2010-03-15;1107732,2099075317;0,8144384372064805
2010-03-16;1131139,3209075928;0,8182783356322266
2010-03-17;1142605,4939422607;0,820101932716991
2010-03-18;1127933,3687782288;0,8177618237770428
2010-03-19;1126515,5948753357;0,8175324682922762
2010-03-22;1127669,267906189;0,8177191434782803
2010-03-23;1153707,0952224731;0,8218330104076171
2010-03-24;1141165,479270935;0,8198749228214619
2010-03-25;1156805,160560608;0,8223101633402583
2010-03-26;1135203,3147201538;0,8189288937393274
2010-03-29;1143869,8717651367;0,8203007832438431
2010-03-30;1127149,099697113;0,8176350226581411
2010-03-31;1133101,677947998;0,8185930494786593
2010-04-06;1188308,5225067139;0,9940742842790825
2010-04-07;1199489,4979658127;0,9941295205126348
2010-04-08;1188227,2013177872;0,9940738787284882
2010-04-09;1198757,146645546;0,9941259340869645
2010-04-12;1192112,0500040054;0,9940931907423513
2010-04-13;1176222,951997757;0,9940133981562267
2010-04-14;1206592,6477527618;0,9941640797279571
2010-04-15;1213975,0474357605;0,9941995690043284
2010-04-16;1195168,3451480865;0,994108295687629
2010-04-19;1184549,5465364456;0,9940554799808016
2010-04-20;1214972,4735355377;0,9942043308416466
2010-04-21;1213784,6100940704;0,9941986589428148
2010-04-22;1207007,4452943802;0,9941660852875677
2010-04-23;1247548,4181079865;0,9943556671701789
2010-04-26;1267796,1851673126;0,9944458118935032
2010-04-27;1237601,0807590485;0,9943103003038753
2010-04-28;1224234,913860321;0,9942481803015122
2010-04-29;1240953,6334877014;0,9943256715616942
2010-04-30;1221516,1502170563;0,9942353783109072
2010-05-03;1221428,0353851318;0,9942349624463156
2010-05-04;1168939,0729732513;0,9939760945151678
2010-05-05;1147562,5034065247;0,9938638823835604
2010-05-06;1127102,6755123138;0,9937524959827483
2010-05-07;1085004,681678772;0,9935100939083293
2010-05-10;1189553,8252944946;0,9940804877060733
2010-05-11;1169855,9396324158;0,9939808157102397
2010-05-12;1191028,4601955414;0,9940878167663918
2010-05-14;1146439,3344459534;0,9938578708165825
2010-05-18;1162155,760585785;0,9939409339677764
2010-05-19;1073165,447189331;0,9934384968211933
2010-05-20;1021105,2395448685;0,9931039639986012
2010-05-21;1062457,6909341812;0,9933723680922043
2010-05-25;994798,2215671539;0,9929216012448984
2010-05-26;1064360,018749237;0,9933842136409886
2010-05-27;1097727,1446208954;0,9935853107690527
2010-05-28;1080100,8706579208;0,9934806288149467
2010-05-31;1051852,085053444;0,9933055430576434
2010-06-01;1032092,861653328;0,8197555511004987
2010-06-02;1036727,6155815125;0,8205613448837595
2010-06-03;1061265,5338048935;0,8247102132914329
2010-06-04;1036396,5191135406;0,8205040198119063
2010-06-07;1021853,2306966782;0,8179493850256924
2010-06-08;1001951,8028745651;0,814333375589422
2010-06-09;1016614,3388662338;0,8170112283982933
2010-06-10;1042144,4760522842;0,8214940314547324
2010-06-11;1053107,528172493;0,8233523129545581
2010-06-14;1083988,172733307;0,8283846505513653
2010-06-15;1099553,4411525726;0,8308140358627643
2010-06-16;1052155,5504083633;0,8231924842390351
2010-06-17;1036128,0779647827;0,8204575158051683
2010-06-18;1045122,6196842194;0,8220026956090364
2010-06-21;1081191,2563858032;0,8279407015520367
2010-06-22;1072067,094037056;0,8264763370720684
2010-06-23;1064012,4500780106;0,8251627515747826
2010-06-24;1032424,9793176651;0,819813533391297
2010-06-25;1011675,3023052216;0,8161178703899123
2010-06-28;1002979,6707677841;0,8145236493981901
2010-06-29;947626,3301935196;0,8036894890586003
2010-06-30;963082,9519023895;0,8068400975281018
2010-07-01;912638,6119890213;0,9960426708951036
2010-07-02;954771,2999992371;0,99621730215238
2010-07-05;943630,4408922195;0,9961726421860007
2010-07-06;988228,6861743927;0,9963453688483203
2010-07-07;1006158,0379934311;0,9964104929791358
2010-07-08;1010978,8331365585;0,9964276093394839
2010-07-09;1020697,0276317596;0,996461622554289
2010-07-12;1031572,9807128906;0,9964989279391745
2010-07-13;1044836,3294239044;0,9965433712058349
2010-07-14;1022778,1152992249;0,9964688222328458
2010-07-15;1000712,2568187714;0,9963909592224266
2010-07-16;989023,3539772034;0,9963483052984008
2010-07-19;987613,7874717712;0,9963430934366339
2010-07-20;975005,6618900299;0,9962958047500202
2010-07-21;993599,6536865234;0,9963651241945622
2010-07-22;1013082,960691452;0,9964350290335439
2010-07-23;1034262,2367744446;0,996508031316371
2010-07-26;1035803,6625556946;0,9965132278712306
2010-07-27;1039382,8481807709;0,9965252348085233
2010-07-28;1039269,9836177826;0,9965248574495492
2010-07-29;1036242,9123840332;0,9965147058683689
2010-07-30;1017448,129201889;0,9964503238663287
2010-08-02;1062901,7493915558;0,9966021211804912
2010-08-03;1075162,1993846893;0,996640868379168
2010-08-04;1085423,6974506378;0,9966726253075558
2010-08-05;1092687,6387691498;0,9966947449450927
2010-08-06;1088721,0421543121;0,9966827027294981
2010-08-09;1094123,5577545166;0,9966990827353278
2010-08-10;1074586,5865135193;0,9966390690272858
2010-08-11;1035398,3008708954;0,9965118627889976
2010-08-12;992398,6589107513;0,9963607252901364
2010-08-13;998152,0295410156;0,9963817021509868
2010-08-16;983264,3779363632;0,9963269173352376
2010-08-17;1020868,1203536987;0,9964622155697984
2010-08-18;1022774,0719852448;0,9964688082731056
2010-08-19;995741,364030838;0,9963729423403118
2010-08-20;976203,4278202057;0,9963003496622206
2010-08-23;978298,1819162369;0,996308271436831
2010-08-24;941506,2473649979;0,9961640070349143
2010-08-25;936674,0772733688;0,9961442176856332
2010-08-26;953039,7173347473;0,9962104293496009
2010-08-27;959981,7802276611;0,9962378334507349
2010-08-30;961418,8523082733;0,9962434569149489
2010-08-31;962528,793636322;0,9962477887774845
2010-09-01;1002845,4751777649;0,999910939490864
2010-09-02;1001893,9991397858;0,9999108549121156
2010-09-03;1010774,8803005219;0,9999116381596488
2010-09-06;1012661,5724849701;0,9999118027868037
2010-09-07;1000310,2472858429;0,9999107137722058
2010-09-08;1005161,5227108002;0,9999111447000446
2010-09-09;1007646,3451538086;0,9999113638142652
2010-09-10;1008068,3485240936;0,999911400919655
2010-09-13;1030115,075761795;0,9999132971347516
2010-09-14;1027720,9343566895;0,9999130951549021
2010-09-15;1018688,2484035492;0,9999123245715811
2010-09-16;1022233,5541477203;0,9999126286471015
2010-09-17;1018443,2213344574;0,9999123034777657
2010-09-20;1020556,2613601685;0,9999124850515492
2010-09-21;1036351,3670330048;0,9999138188731687
2010-09-22;1016557,5988826752;0,9999121408086445
2010-09-23;1020956,2994995117;0,9999125193422599
2010-09-24;1026006,4773025513;0,9999129499368864
2010-09-27;1024849,2852115631;0,9999128516457074
2010-09-28;1021640,4039230347;0,9999125779205079
2010-09-29;1033148,0682125092;0,9999135516666467
2010-09-30;1044103,063375473;0,9999144587045695
2010-10-01;1054158,5971717834;0,8515966514493004
2010-10-04;1076063,6086597443;0,8546176411275072
2010-10-05;1100594,8971252441;0,8578580855386264
2010-10-06;1121939,983493805;0,8605623580357367
2010-10-07;1086641,4610671997;0,8560328578203164
2010-10-08;1089451,9563407898;0,8564042546224363
2010-10-11;1091042,3750572205;0,856613574962571
2010-10-12;1082640,1866722107;0,8555007770359387
2010-10-13;1111644,710817337;0,8592709845137683
2010-10-14;1130082,6957149506;0,8615670637936563
2010-10-15;1126354,0666618347;0,8611088019707316
2010-10-18;1127423,3095664978;0,8612405257223632
2010-10-19;1110209,060453415;0,8590890028767109
2010-10-20;1115727,076871872;0,8597859019766659
2010-10-21;1135987,2970561981;0,8622866064354755
2010-10-22;1131339,2070732117;0,8617208130455281
2010-10-25;1144169,1930789948;0,8632713879467302
2010-10-26;1139265,06565094;0,8626828203194176
2010-10-27;1122444,7397232056;0,8606250622526158
2010-10-28;1127245,887512207;0,8612186857748846
2010-10-29;1125158,9237747192;0,8609612718539631
2010-11-01;1162496,7582492828;0,8442336508421532
2010-11-02;1176943,7330265045;0,8461456815147126
2010-11-03;1174206,2594089508;0,8457869948406932
2010-11-04;1215524,7725009918;0,8510290534287115
2010-11-05;1213030,5612735748;0,8507227420962856
2010-11-08;1210745,1067752838;0,85044095992871
2010-11-09;1231653,5504245758;0,8529798611972484
2010-11-10;1225166,4087314606;0,8522014032952379
2010-11-11;1247516,478570938;0,8548493113712196
2010-11-12;1218335,436471939;0,851372725015133
2010-11-15;1232761,5929813385;0,8531120072435092
2010-11-16;1180382,3450717926;0,846593879774346
2010-11-17;1173442,8511447906;0,8456866682824251
2010-11-18;1170106,6006412506;0,845246684497731
2010-11-19;1161020,3214206696;0,8440355671649666
2010-11-22;1162197,156671524;0,8441934959994902
2010-11-23;1148738,6743564606;0,8423680859863404
2010-11-24;1171755,442621231;0,8454644464588537
2010-11-25;1181962,4867801666;0,8467989653092928
2010-11-26;1186770,085138321;0,8474195817640467
2010-11-29;1173776,54911232;0,8457305386810933
2010-11-30;1180839,7990818024;0,8466533088729518
2010-12-01;1208517,723077774;0,8027303554043211
2010-12-02;1243288,853647232;0,8082474068517824
2010-12-03;1255509,129541397;0,810113796778034
2010-12-06;1261899,3868198395;0,8110753803281083
2010-12-07;1254703,419839859;0,809991861065016
2010-12-08;1252113,3887882233;0,8095988239932047
2010-12-09;1244277,1026554108;0,8083997035625312
2010-12-10;1237087,9321613312;0,8072862441535475
2010-12-13;1254279,1772403717;0,8099275934376423
2010-12-14;1244858,4111270905;0,808489174681897
2010-12-15;1264695,3826389313;0,8114930559628718
2010-12-16;1271107,0506000519;0,8124439152417665
2010-12-17;1282650,331659317;0,8141318363745189
2010-12-20;1298329,5967960358;0,816376471500415
2010-12-21;1313828,8580799103;0,8185426813751482
2010-12-22;1309741,5730228424;0,8179764110496219
2010-12-23;1322509,869058609;0,8197337749253755
2010-12-27;1322895,3997211456;0,8197863098099935
2010-12-28;1332690,5358219147;0,8211108615909095
2010-12-29;1331241,0714817047;0,8209160858793352
2010-12-30;1332830,9203128815;0,8211297036362525
2011-01-03;1332077,8390598297;0,9999669017129387
2011-01-04;1320149,9865818024;0,9999666026624601
2011-01-05;1311226,7128925323;0,9999663753840037
2011-01-06;1333750,3551883698;0,9999669432180215
2011-01-07;1322721,9606189728;0,9999666676020978
2011-01-10;1335468,7220249176;0,999966985752659
2011-01-11;1345865,3132953644;0,9999672407823653
2011-01-12;1346910,8508090973;0,9999672662116585
2011-01-13;1330595,0200214386;0,9999668648281094
2011-01-14;1328956,3366260529;0,999966823970442
2011-01-17;1319962,860879898;0,999966597927857
2011-01-18;1333472,097322464;0,9999669363200072
2011-01-19;1308610,2003269196;0,9999663081529594
2011-01-20;1259956,8417758942;0,9999650071389405
2011-01-21;1296451,6892719269;0,9999659921807577
2011-01-24;1282251,7894153595;0,9999656155717082
2011-01-25;1254675,241388321;0,999964859835238
2011-01-26;1276553,2791690826;0,9999654620802557
2011-01-27;1316858,7024097443;0,9999665191909926
2011-01-28;1309019,1153736115;0,9999663186777127
2011-01-31;1301856,4455051422;0,9999661333668106
2011-02-01;1347382,0136203766;0,9729265922083782
2011-02-02;1344020,502292633;0,9728588792777965
2011-02-03;1348592,7575302124;0,972950898258829
2011-02-04;1358386,4397640228;0,9731459166272464
2011-02-07;1373375,914346695;0,973439010889314
2011-02-08;1362060,8086452484;0,9732183596544977
2011-02-09;1347467,7890968323;0,9729283156146602
2011-02-10;1313510,5045986176;0,9722284499605216
2011-02-11;1359369,6190280914;0,973165339143064
2011-02-14;1373493,1360588074;0,9734412777551156
2011-02-15;1367054,5771656036;0,9733161913831754
2011-02-16;1347190,8599090576;0,9729227507464655
2011-02-17;1362569,0970516205;0,9732283501917267
2011-02-18;1357463,5415420532;0,9731276593517919
2011-02-21;1338897,9450759888;0,9727550386943266
2011-02-22;1340303,5820674896;0,9727836117175995
2011-02-23;1338514,6379776;0,9727472366227111
2011-02-24;1354175,0602111816;0,9730624025078763
2011-02-25;1387044,322845459;0,9737007519478487
2011-02-28;1385280,4980564117;0,9736672661190127
2011-03-01;1389067,570262909;0,7770706049501316
2011-03-02;1403602,8697128296;0,7793791963495653
2011-03-03;1405608,791294098;0,7796940407316296
2011-03-04;1408620,5437393188;0,7801650739097785
2011-03-07;1401141,2511959076;0,7789915949888742
2011-03-08;1406543,555366516;0,7798404521917497
2011-03-09;1394664,0446186066;0,7779651706681924
2011-03-10;1347259,1849765778;0,7701526205386499
2011-03-11;1342664,4430675507;0,769366058123488
2011-03-14;1329806,1179981232;0,7671359840122665
2011-03-15;1313510,0156078339;0,7642469494389031
2011-03-16;1305382,2921142578;0,7627790762960676
2011-03-17;1336685,348789215;0,7683344151242489
2011-03-18;1365434,2288475037;0,7732120767299989
2011-03-21;1376478,3260059357;0,7750316969969018
2011-03-22;1385959,5413856506;0,7765706834324284
2011-03-23;1395062,772600174;0,7780286312529603
2011-03-24;1398879,9327812195;0,778634330319948
2011-03-25;1402127,7010860443;0,7791470827641128
2011-03-28;1398425,5171585083;0,7785623979807563
2011-03-29;1399176,2766952515;0,7786812153122666
2011-03-30;1421111,4234294891;0,782097316215497
2011-03-31;1417428,4927330017;0,7815311356377315
