AcadeMedia;Actic Group;Autoliv SDB;Besqab;Betsson B;BHG Group;Bilia A;Björn Borg;Bonava A;Bonava B;Boozt;Bulten;Byggmax Group;Catena Media;Clas Ohlson B;Dometic Group;Dustin Group;Electrolux A;Electrolux B;Elon;Embracer Group B;Eniro Group;Evolution;Fenix Outdoor International B;G5 Entertainment;Gaming Innovation Group;Gränges;Hennes & Mauritz B;Husqvarna A;Husqvarna B;KABE Group B;Karnov Group;Kindred Group;Lammhults Design Group B;MEKO;Mips;Modern Times Group A;Modern Times Group B;Moment Group;Nelly Group;New Wave B;Nilörngruppen B;Nobia;Pierce Group;Rizzo Group B;Rusta;RVRC Holding;Scandic Hotels Group;SkiStar B;Starbreeze A;Starbreeze B;Stillfront Group;Strax;Synsam;Thule Group;VBG GROUP B;Vestum;Volvo Car B;SAS;
percent/trade;1,90
hitrate;0,44
Number of trades;451
Return;227,94
2010-01-04;998511,2973422394;0,9939481317324663
2010-01-05;1021975,4188937531;0,9940870800574632
2010-01-07;1016760,3441809998;0,994056752046101
2010-01-08;1027226,0187568055;0,9941173035682326
2010-01-11;1022045,5531710968;0,9940874858107741
2010-01-12;1016578,5231513367;0,9940556890613558
2010-01-13;1021734,985288559;0,9940856886353434
2010-01-14;1030180,7753810273;0,994134176273165
2010-01-15;1033129,8412875519;0,9941509202486801
2010-01-18;1045160,8820437775;0,9942182500905098
2010-01-19;1048969,1054057465;0,9942392404084943
2010-01-20;1030097,0885924683;0,9941336997239587
2010-01-21;1042708,966293274;0,9942046543853544
2010-01-22;1027356,3026885376;0,9941180495809044
2010-01-25;1035854,5619658814;0,9941663057179658
2010-01-26;1028051,6051825867;0,9941220277224448
2010-01-27;1027451,1420382843;0,9941185925170404
2010-01-28;1016860,9955729828;0,9940573403233406
2010-01-29;1047502,8510112152;0,9942311767177284
2010-02-01;1060562,3742090673;0,9999957851794975
2010-02-02;1074888,8982569189;0,9999958413562124
2010-02-03;1062863,629229209;0,9999957943051996
2010-02-04;1055037,829958579;0,9999957631092345
2010-02-05;1033113,9774347753;0,9999956731975981
2010-02-08;1025612,692156455;0,9999956415515592
2010-02-09;1023093,4716364355;0,9999956308195068
2010-02-10;1019858,760805747;0,9999956169616708
2010-02-11;1015697,1583582372;0,9999955990031062
2010-02-12;991381,9367090673;0,9999954910616449
2010-02-15;978327,3800074072;0,9999954308954954
2010-02-16;973177,9428583593;0,9999954067187077
2010-02-17;994904,3117090673;0,9999955070251617
2010-02-18;991661,1870600195;0,9999954923313554
2010-02-19;994518,0667292089;0,999995505280207
2010-02-22;985302,3109308691;0,9999954632400743
2010-02-23;981414,9654108495;0,9999954452701492
2010-02-24;981468,4591852636;0,9999954455183994
2010-02-25;971854,1917292089;0,9999954004622534
2010-02-26;974115,6867090673;0,9999954111404836
2010-03-01;993206,7633173589;0,9999710726583244
2010-03-02;997983,6560938482;0,999971211120321
2010-03-03;995016,2543757085;0,9999711252642651
2010-03-04;997087,8980219488;0,9999711852571334
2010-03-05;1015585,6694452886;0,9999717100858535
2010-03-08;1014360,8965265874;0,9999716759276749
2010-03-09;1012340,4816858892;0,9999716193988912
2010-03-10;1022594,9063074712;0,9999719039951991
2010-03-11;1020247,3137781743;0,9999718393461967
2010-03-12;1023997,2331049566;0,9999719424716511
2010-03-15;1014243,2699091558;0,9999716726427974
2010-03-16;1018384,396847022;0,9999717878322901
2010-03-17;1026085,8296930913;0,9999719995827195
2010-03-18;1030070,1001093511;0,9999721078872263
2010-03-19;1028894,6473810796;0,9999720760220979
2010-03-22;1050012,527279151;0,9999726376298849
2010-03-23;1057091,9162562017;0,9999728208768272
2010-03-24;1060597,3677332525;0,9999729107083696
2010-03-25;1074716,086803687;0,9999732665847755
2010-03-26;1071631,131145728;0,9999731896260178
2010-03-29;1068334,1875879888;0,9999731068875912
2010-03-30;1060894,2376062993;0,9999729182887619
2010-03-31;1053564,9143946294;0,9999727298897254
2010-04-01;1065434,1972658348;0,9930578234115136
2010-04-06;1081497,9205476951;0,993160937066725
2010-04-07;1073310,5839082908;0,9931087679077022
2010-04-08;1077500,3076161211;0,7953948960149917
2010-04-09;1086776,8612660235;0,7971413724921866
2010-04-12;1086373,5228413409;0,7970660570711716
2010-04-13;1079884,760970003;0,7958466769309296
2010-04-14;1082693,4763325518;0,796376289963015
2010-04-15;1082751,32275284;0,7963871686407537
2010-04-16;1076285,2969807452;0,7951639188028238
2010-04-19;1074568,2633656329;0,7948366148529548
2010-04-20;1090556,299528963;0,7978444005331062
2010-04-21;1084554,3790425127;0,7967256720881922
2010-04-22;1088534,309065706;0,7974688894529209
2010-04-23;1099516,8085926836;0,7994918670085152
2010-04-26;1096228,4642628497;0,7988904049924275
