2020 BULKERS;AMSC;AVANCE GAS HOLDING;AWILCO LNG;BELSHIPS;BW LPG;EQVA;FLEX LNG;FRONTLINE;GC RIEBER SHIPPING;GOLDEN OCEAN GROUP;HAFNIA LIMITED;JINHUI SHIPP TRANS;KLAVENESS COMBINAT;MPC CONTAINER SHIP;ODFJELL SER. A;ODFJELL SER. B;OKEANIS ECO TANKER;PHILLY SHIPYARD;SAGA PURE;STOLT-NIELSEN;WALLENIUS WILHELMS;
percent/trade;6,16
hitrate;0,61
Number of trades;72
Return;149,57
2022-01-03;1000000,0;0,7999523057098389
2022-01-04;995188,350309372;0,9989826796022596
2022-01-05;992561,4811987877;0,9989799872073006
2022-01-06;992629,6785521507;0,9989800572859759
2022-01-07;1000654,2033028603;0,9989882364906661
2022-01-10;984204,9753799438;0,9989713266710804
2022-01-11;1001009,9247460365;0,9989885960335306
2022-01-12;1025017,0806236267;0,999012284353596
2022-01-13;1043399,887275219;0,9990296861052888
2022-01-14;1050749,385840416;0,9990364729953627
2022-01-17;1037529,6692266464;0,9990241961860059
2022-01-18;1009574,4068140984;0,9989971760362287
2022-01-19;1013397,0263843536;0,9990009587733096
2022-01-20;993652,2746634483;0,9989811069383339
2022-01-21;954318,6343355179;0,9989391117683998
2022-01-24;903691,732822895;0,9988796783553604
2022-01-25;920048,7946395874;0,9988995959624511
2022-01-26;952610,9612431526;0,9989372099948943
2022-01-27;979884,6460351944;0,9989667912315395
2022-01-28;980718,0530276299;0,9989676692447561
2022-01-31;960059,4211874008;0,9989454554728382
2022-02-01;972107,3744401932;0,8111718133916721
2022-02-02;1005664,1292638779;0,817472586162055
2022-02-03;1004267,3539056778;0,817218719706222
2022-02-04;1003782,4569540024;0,9999942490486017
2022-02-07;998400,6634054184;0,9999942180485891
2022-02-08;1011675,4123353958;0,9999942939167503
2022-02-09;1032114,6230745316;0,8233412592471968
2022-02-10;1094239,268816948;0,9999249984649248
2022-02-11;1097941,5882072449;0,999925251374224
2022-02-14;1058746,330874443;0,9999224841470449
2022-02-15;1092017,2838144302;0,9999248458553567
2022-02-16;1098280,4137449265;0,9999252744345855
2022-02-17;1097789,4848804474;0,9999252410174891
2022-02-18;1113734,752108574;0,807551426998992
2022-02-21;1083540,749411583;0,9999776992744024
2022-02-22;1133268,557135582;0,9999786778299157
2022-02-23;1146336,1664419174;0,9999789208910669
2022-02-24;1100670,771695137;0,99997804634633
2022-02-25;1138987,5157384872;0,9999787848904466
2022-02-28;1146980,0617666245;0,9999789327245242
2022-03-01;1129334,4579343796;0,9999977588087577
2022-03-02;1099661,0439271927;0,7985598055273819
2022-03-03;1099720,9778108597;0,9985687873793323
2022-03-04;1084048,4319181442;0,9985480957341814
2022-03-07;1084358,0881052017;0,9985485103491908
2022-03-08;1064795,448433876;0,9985218432845755
2022-03-09;1089448,4389505386;0,9985552923053687
2022-03-10;1094464,464840889;0,9985619135264617
2022-03-11;1096980,3640642166;0,9985652117446983
2022-03-14;1066116,7600622177;0,9985236752655834
2022-03-15;1062320,4411306381;0,9985183994567771
2022-03-16;1108583,8543310165;0,9985802295996763
2022-03-17;1127374,6231184006;0,9986038939405055
2022-03-18;1119806,7382802963;0,9815119935494402
2022-03-21;1125534,0448598862;0,9816060702070689
2022-03-22;1117940,9187879562;0,9814811374619402
2022-03-23;1131560,3380231857;0,9817040298205625
2022-03-24;1088457,1479673386;0,9809795045773104
2022-03-25;1093255,1482419968;0,9810629803719673
2022-03-28;1142091,1792440414;0,9818727308493793
2022-03-29;1111496,3594198227;0,9813737633729066
2022-03-30;1146398,0302534103;0,9819408323685535
2022-03-31;1168995,1167135239;0,9822899224259292
2022-04-01;1205750,490489006;0,8344982339707867
2022-04-04;1181862,787829399;0,7897172472655146
2022-04-05;1173267,9367609024;0,9881437952866863
2022-04-06;1164262,0843057632;0,7805997419501401
2022-04-07;1151006,0723695755;0,9780449414210519
2022-04-08;1137105,8748731613;0,9777765586283531
2022-04-11;1102172,1558237076;0,977072179141821
2022-04-12;1084872,890944481;0,9767065746093087
2022-04-13;1120464,8598966599;0,977446498638137
2022-04-19;1132982,4077749252;0,9776956768523637
2022-04-20;1109121,839589119;0,9772158433441717
2022-04-21;1129423,949397087;0,97762540297017
2022-04-22;1108789,5093355179;0,9772090143973826
2022-04-25;1054735,6637773514;0,9760410057121826
2022-04-26;1068866,1073064804;0,9763577443696106
2022-04-27;1116186,4984178543;0,9773600506909744
2022-04-28;1121607,1925706863;0,9774694688916179
2022-04-29;1124241,1187677383;0,9775222545041784
2022-05-02;1099989,1322526932;0,6032766718354962
2022-05-03;1119616,4966249466;0,9999920119683686
2022-05-04;1156863,3146715164;0,9999922691541199
2022-05-05;1124438,5292329788;0,9999920462241754
2022-05-06;1118668,2036409378;0,9999920051969289
2022-05-09;1057670,0943803787;0,9999915441194399
2022-05-10;1076647,0962953568;0,9999916931629493
2022-05-11;1095361,4510850906;0,999991835086052
2022-05-12;1075474,8941316605;0,9999916841090026
2022-05-13;1123909,7411317825;0,9999920424820048
2022-05-16;1170097,8612184525;0,9999923565948743
2022-05-18;1211140,77455616;0,9999926156131658
2022-05-19;1200045,2870759964;0,9999925473379326
